word,frequency,type,gender,dictionaryForm,languageLevel,english
humildad,7,noun,feminine,humildad,B1,humility
compraría,7,verb,other,comprar,B1,I would buy
tratemos,7,verb,other,tratar,B1,let's try
lejana,7,adjective,feminine,lejano,B1,distant
concentrarte,7,verb,other,concentrarse,B1,to concentrate
plástica,7,noun,feminine,plástica,B1,plastic
crei,7,verb,other,creer,B1,to believe
plateado,7,adjective,masculine,plateado,B1,silvered
contienen,7,verb,other,contener,B1,they contain
avergüenzo,7,verb,other,avergüenzar,B1,to embarrass
erais,7,verb,other,ser,B1,"you were (plural, informal)"
actualización,7,noun,feminine,actualización,B1,update
arrastrando,7,verb,other,arrastrar,B1,dragging
comprensivo,7,adjective,masculine,comprensivo,B1,understanding
propuesto,7,adjective,masculine,propuesto,B1,proposed
magnética,7,adjective,feminine,magnético,B1,magnetic
programada,7,adjective,feminine,programado,B1,scheduled
compraremos,7,verb,other,comprar,B1,we will buy
castigados,7,verb,other,castigar,B1,punished
externa,7,adjective,feminine,externa,B1,external
tranquilícese,7,verb,other,tranquilizarse,B1,calm down
compren,7,verb,other,comprender,B1,to understand
cuelgues,7,verb,other,cuelgue,B1,you hang
protegen,7,verb,other,proteger,B1,to protect
demostrarle,7,verb,other,demostrar,B1,to demonstrate
intentaría,7,verb,other,intentar,B1,would attempt
liberen,7,verb,other,liberar,B1,to free
ascender,7,verb,other,ascender,B1,to rise
reclutas,7,noun,masculine,recluta,B1,recruits
cojas,7,verb,other,coger,B1,to take
encuestas,7,noun,feminine,encuesta,B1,surveys
tristemente,7,adverb,other,tristemente,B1,sadly
siéntete,7,verb,other,sentirse,B1,feel yourself
extrañaba,7,verb,other,extrañar,B1,miss
intestinos,7,noun,masculine,intestino,B1,intestines
cumplida,7,adjective,feminine,cumplido,B1,fulfilled
haciéndole,7,verb,other,hacer,B1,doing (to him/her)
apreciamos,7,verb,other,apreciar,B1,we appreciate
tratará,7,verb,other,tratar,B1,will try
actuaba,7,verb,other,actuar,B1,to act
llenado,7,noun,masculine,llenado,B1,filling
rechazada,7,adjective,feminine,rechazado,B1,rejected
revolver,7,verb,other,revolver,B1,to stir or to mix
prefería,7,verb,other,preferir,B1,I preferred
coste,7,noun,masculine,coste,B1,cost
elimina,7,verb,other,eliminar,B1,eliminate
cógela,7,verb,other,coger,B1,take it
encantos,7,noun,masculine,encanto,B1,charm
colisión,7,noun,feminine,colisión,B1,collision
explote,7,verb,other,explotar,B1,explode
mienta,7,verb,other,mentir,B1,to lie
olvidalo,7,verb,other,olvidarlo,B1,forget it
suplente,7,noun,masculine,suplente,B1,substitute
pocilga,7,noun,feminine,pocilga,B1,pigsty
ocultado,7,verb,other,ocultar,B1,hidden
salvaron,7,verb,other,salvar,B1,to save
cagando,7,verb,other,cagar,B1,defecating
corporaciones,7,noun,feminine,corporación,B1,corporations
atreven,7,verb,other,atreverse,B1,to dare
emociona,7,verb,other,emotionar,B1,excites
comería,7,verb,other,comer,B1,I would eat
suspender,7,verb,other,suspender,B1,to suspend
traernos,7,verb,other,traer,B1,to bring (us)
eliminados,7,verb,other,eliminar,B1,eliminated
pedirlo,7,verb,other,pedirlo,B1,to ask for it
soltado,7,verb,other,soltar,B1,released
buscándolo,7,verb,other,buscar,B1,looking for him/her/it
imagínese,7,verb,other,imaginarse,B1,imagine
ignorando,7,verb,other,ignorar,B1,ignoring
presentaron,7,verb,other,presentar,B1,to present
clemencia,7,noun,feminine,clemencia,B1,clemency
dígaselo,7,verb,other,decir,B1,tell it to him/her
enfrentando,7,verb,other,enfrentar,B1,facing
tómelo,7,verb,other,tomar,B1,take it
comunión,7,noun,feminine,comunión,B1,communion
engañan,7,verb,other,engañar,B1,they deceive
ocultarlo,7,verb,other,ocultar,B1,to hide it
sonado,7,adjective,masculine,sonado,B1,resounding
romperse,7,verb,other,romperse,B1,to break
cuidaba,7,verb,other,cuidar,B1,was taking care
vivamos,7,verb,other,vivir,B1,let's live
derribado,7,adjective,masculine,derribado,B1,knocked down
pronóstico,7,noun,masculine,pronóstico,B1,forecast
funerales,7,noun,masculine,funeral,B1,funeral
ayudaros,7,verb,other,ayudar,B1,"to help you (plural, informal)"
recaudar,7,verb,other,recaudar,B1,to collect
metía,7,verb,other,meter,B1,to put
subas,7,verb,other,subir,B1,to go up
llamabas,7,verb,other,llamar,B1,you were calling
casualmente,7,adverb,other,casualmente,B1,casually
tragó,7,verb,other,tragar,B1,swallowed
leopardo,7,noun,masculine,leopardo,B1,leopard
aceptes,7,verb,other,aceptar,B1,you accept
violaron,7,verb,other,violar,B1,they violated
apostado,7,verb,other,apostar,B1,to bet
librar,7,verb,other,librar,B1,to free
comenzaré,7,verb,other,comenzar,B1,I will begin
interiores,7,noun,masculine,interior,B1,interiors
estándares,7,noun,masculine,estándar,B1,standards
asesinaste,7,verb,other,asesinar,B1,you killed
invención,7,noun,feminine,invención,B1,invention
serte,7,verb,other,ser,B1,to be
alimentan,7,verb,other,alimentar,B1,they feed
colmo,7,noun,masculine,colmo,B1,culmination
latino,7,adjective,masculine,latino,B1,Latin
enemigas,7,noun,feminine,enemiga,B1,female enemies
pulmonar,7,adjective,other,pulmonar,B1,pulmonary
descendientes,7,noun,masculine,descendiente,B1,descendants
contribuir,7,verb,other,contribuir,B1,to contribute
escogiste,7,verb,other,escoger,B1,you chose
antro,7,noun,masculine,antro,B1,den
precipicio,7,noun,masculine,precipicio,B1,precipice
obsequio,7,noun,masculine,obsequio,B1,gift
ayudadme,7,verb,other,ayudarme,B1,help me
sufría,7,verb,other,sufrir,B1,I/he/she was suffering
aparente,7,adjective,feminine,aparente,B1,apparent
dándome,7,verb,other,dar,B1,giving to me
cruda,7,adjective,feminine,crudo,B1,raw
quejarme,7,verb,other,quejarse,B1,to complain
comestibles,7,noun,masculine,comestible,B1,food items
obtenga,7,verb,other,obtener,B1,obtain
arrojado,7,adjective,masculine,arrojado,B1,brave
expuestos,7,adjective,masculine,expuesto,B1,exposed
descarado,7,adjective,masculine,descarado,B1,shameless
analizando,7,verb,other,analizar,B1,analyzing
sonriente,7,adjective,other,sonriente,B1,smiling
tentador,7,adjective,masculine,tentador,B1,tempting
perdonadme,7,verb,other,perdonar,B1,forgive me
atiendo,7,verb,other,atender,B1,I attend
estéril,7,adjective,masculine,estéril,B1,sterile
acostando,7,verb,other,acostar,B1,to put to bed
presentando,7,verb,other,presentar,B1,presenting
avergonzarte,7,verb,other,avergonzar,B1,to embarrass (yourself)
distribuidor,7,noun,masculine,distribuidor,B1,distributor
sujétate,7,verb,other,sujetar,B1,hold on
encerraron,7,verb,other,encerrar,B1,to close
confirmarlo,7,verb,other,confirmar,B1,to confirm it
empujado,7,verb,other,empujar,B1,pushed
frecuentemente,7,adverb,other,frecuentemente,B1,frequently
pescando,7,verb,other,pescar,B1,fishing
logrará,7,verb,other,lograr,B1,will achieve
llamarán,7,verb,other,llamar,B1,they will call
magnético,7,adjective,masculine,magnético,B1,magnetic
coleccionista,7,noun,masculine,coleccionista,B1,collector
impresionantes,7,adjective,feminine,impresionante,B1,impressive
denegada,7,adjective,feminine,denegado,B1,denied
prometerme,7,verb,other,prometer,B1,to promise
aguarde,7,verb,other,aguardar,B1,wait
arrestarme,7,verb,other,arrestar,B1,to arrest (myself)
manía,7,noun,feminine,manía,B1,mania
calculado,7,adjective,masculine,calculado,B1,calculated
enfrentan,7,verb,other,enfrentar,B1,they confront
aspirante,7,noun,masculine,aspirante,B1,applicant
abriste,7,verb,other,abrir,B1,you opened
escribirlo,7,verb,other,escribir,B1,to write it
adivinado,7,verb,other,adivinar,B1,to guess
hirieron,7,verb,other,herir,B1,they injured
conseguía,7,verb,other,conseguir,B1,I was getting
perdonarte,7,verb,other,perdonar,B1,to forgive (you)
automática,7,adjective,feminine,automático,B1,automatic
eleva,7,verb,other,elevar,B1,to elevate
pose,7,verb,other,pose,B1,to pose
desapareciera,7,verb,other,desaparecer,B1,to disappear
civilizado,7,adjective,masculine,civilizado,B1,civilized
suceso,7,noun,masculine,suceso,B1,event
académico,7,adjective,masculine,académico,B1,academic
estaréis,7,verb,other,estar,B1,you (plural) will be
vaciar,7,verb,other,vaciar,B1,to empty
festín,7,noun,masculine,festín,B1,feast
extender,7,verb,other,extender,B1,to extend
equivocamos,7,verb,other,equivocarse,B1,we make a mistake
arrestó,7,verb,other,arrestar,B1,arrested
transmite,7,verb,other,transmitir,B1,to transmit
podréis,7,verb,other,poder,B1,you (plural) will be able
atrápenlo,7,verb,other,atrapar,B1,catch him
adversario,7,noun,masculine,adversario,B1,adversary
espinas,7,noun,feminine,espina,B1,thorn
matadero,7,noun,masculine,matadero,B1,slaughterhouse
aleje,7,verb,other,alejar,B1,to distance
publicación,7,noun,feminine,publicación,B1,publication
llevábamos,7,verb,other,llevar,B1,we were carrying
acostumbrarse,7,verb,other,acostumbrarse,B1,to get used to
piénselo,7,verb,other,pensar,B1,think (you formal)
mentirte,7,verb,other,mentir,B1,to lie to you
escapan,7,verb,other,escapar,B1,to escape
usara,7,verb,other,usar,B1,to use
alucinando,7,verb,other,alucinar,B1,hallucinating
recuperamos,7,verb,other,recuperar,B1,we recover
procura,7,verb,other,procurar,B1,to seek
amarga,7,adjective,feminine,amargo,B1,bitter
habra,7,verb,other,haber,B1,there will be
atencion,7,noun,feminine,atención,B1,attention
veníamos,7,verb,other,venir,B1,we came
visitarla,7,verb,other,visitarla,B1,to visit her
volaré,7,verb,other,volar,B1,I will fly
controlo,7,noun,masculine,control,B1,control
sucedía,7,verb,other,suceder,B1,happen
meterle,7,verb,other,meter,B1,to put in
domina,7,verb,other,dominar,B1,to dominate
tratarme,7,verb,other,tratar,B1,to treat (me)
acordé,7,verb,other,acordar,B1,to remember
accedió,7,verb,other,acceder,B1,to access
presentará,7,verb,other,presentar,B1,to present
retos,7,noun,masculine,reto,B1,challenges
bellos,7,adjective,masculine,bello,B1,beautiful
haras,7,noun,masculine,haras,B1,stud
protegidos,7,noun,masculine,protegido,B1,protected
efectiva,7,adjective,feminine,efectivo,B1,effective
superviviente,7,noun,masculine,superviviente,B1,survivor
interrumpo,7,verb,other,interrumpir,B1,I interrupt
admites,7,verb,other,admitir,B1,you admit
acercaba,7,verb,other,acercar,B1,to approach
afectando,7,verb,other,afectar,B1,affecting
caigan,7,verb,other,caer,B1,to fall
eléctricas,7,adjective,feminine,eléctrico,B1,electric
prestando,7,verb,other,prestar,B1,lending
tendencias,7,noun,feminine,tendencia,B1,trends
traidora,7,adjective,feminine,traidor,B1,traitorous
parálisis,7,noun,feminine,parálisis,B1,paralysis
destripador,7,noun,masculine,destripador,B1,disemboweler
yanquis,7,noun,masculine,yanqui,B1,Yankee
adivine,7,verb,other,adivinar,B1,to guess
restantes,7,adjective,masculine,restante,B1,remaining
pintas,7,noun,feminine,pinta,B1,spot
dirija,7,verb,other,dirigir,B1,to direct
versos,7,noun,masculine,verso,B1,verses
refrescante,7,adjective,other,refrescante,B1,refreshing
cumplidos,7,noun,masculine,cumplido,B1,compliments
separada,7,adjective,feminine,separado,B1,separated
seguidme,7,verb,other,seguir,B1,follow me
simulacro,7,noun,masculine,simulacro,B1,drill
dígalo,7,verb,other,decir,B1,say
invasores,7,noun,masculine,invasor,B1,invader
criticar,7,verb,other,criticar,B1,to criticize
proporcionar,7,verb,other,proporcionar,B1,to provide
permitirlo,7,verb,other,permitir,B1,to allow it
tradicionales,7,adjective,feminine,tradicional,B1,traditional
portavoz,7,noun,masculine,portavoz,B1,spokesperson
abandonados,7,adjective,masculine,abandonado,B1,abandoned
socialista,7,adjective,other,socialista,B1,socialist
merecer,7,verb,other,merecer,B1,to deserve
mantengamos,7,verb,other,mantener,B1,let's maintain
burlarse,7,verb,other,burlarse,B1,to mock
espectros,7,noun,masculine,espectro,B1,specter
asume,7,verb,other,asumir,B1,assume
bronca,7,noun,feminine,bronca,B1,quarrel
adecuadas,7,adjective,feminine,adecuada,B1,adequate
reúna,7,verb,other,reunir,B1,gather
dolía,7,verb,other,doler,B1,to hurt
frecuencias,7,noun,feminine,frecuencia,B1,frequencies
formalidad,7,noun,feminine,formalidad,B1,formality
sacaba,7,verb,other,sacar,B1,to take out
preliminares,7,noun,masculine,preliminar,B1,preliminaries
plazca,7,verb,other,plazcar,B1,to please
desarrolló,7,verb,other,desarrollar,B1,developed
golpearte,7,verb,other,golpearse,B1,to hit oneself
recogida,7,noun,feminine,recogida,B1,pickup
creciste,7,verb,other,crecer,B1,you grew
pésame,7,noun,masculine,pésame,B1,condolence
tirano,7,noun,masculine,tirano,B1,tyrant
resplandor,7,noun,masculine,resplandor,B1,brightness
protegerlos,7,verb,other,proteger,B1,to protect them
carece,7,verb,other,carecer,B1,to lack
lanzador,7,noun,masculine,lanzador,B1,thrower
mencionarlo,7,verb,other,mencionarlo,B1,to mention it
afectará,7,verb,other,afectar,B1,will affect
orígenes,7,noun,masculine,origen,B1,origins
apagarlo,7,verb,other,apagar,B1,to turn it off
dormirá,7,verb,other,dormir,B1,will sleep
aceptación,7,noun,feminine,aceptación,B1,acceptance
puras,7,adjective,feminine,puro,B1,pure
ánimos,7,noun,masculine,ánimo,B1,spirit
liberada,7,adjective,feminine,liberado,B1,released
clon,7,noun,masculine,clón,B1,clone
organiza,7,verb,other,organizar,B1,to organize
remover,7,verb,other,remover,B1,to remove
retrasados,7,noun,masculine,retrasado,B1,delayed
calmarse,7,verb,other,calmarse,B1,to calm oneself
presionado,7,adjective,masculine,presionado,B1,pressed
proceda,7,verb,other,proceder,B1,proceed
dispararte,7,verb,other,disparar,B1,to shoot
odiabas,7,verb,other,odiar,B1,you hated
golpearlo,7,verb,other,golpearlo,B1,to hit him/it
divorciada,7,noun,feminine,divorciada,B1,divorced woman
concentrarnos,7,verb,other,concentrarse,B1,to concentrate
irían,7,verb,other,ir,B1,they would go
forzó,7,verb,other,forzar,B1,to force
implantes,7,noun,masculine,implante,B1,implants
avancen,7,verb,other,avanzar,B1,advance
estiércol,7,noun,masculine,estiércol,B1,manure
desventaja,7,noun,feminine,desventaja,B1,disadvantage
comprenderlo,7,verb,other,comprenderlo,B1,to understand it
hablaras,7,verb,other,hablar,B1,you will talk
gastó,7,verb,other,gastar,B1,spent
ahorrando,7,verb,other,ahorrar,B1,saving
quererte,7,verb,other,querer,B1,to love you
derramar,7,verb,other,derramar,B1,to spill
protestas,7,noun,feminine,protesta,B1,protests
soltadme,7,verb,other,soltar,B1,free me
presentaciones,7,noun,feminine,presentación,B1,presentations
culparte,7,verb,other,culpar,B1,to blame
fallos,7,noun,masculine,fallo,B1,failures
resistirse,7,verb,other,resistirse,B1,to resist
tiradores,7,noun,masculine,tirador,B1,shooters
habláis,7,verb,other,hablar,B1,you (plural) speak
contenía,7,verb,other,contener,B1,contained
búscate,7,verb,other,buscarse,B1,look for yourself
brillan,7,verb,other,brillar,B1,shine
valgo,7,verb,other,valer,B1,to be worth
forzados,7,noun,masculine,forzado,B1,forced
haciéndote,7,verb,other,hacerse,B1,making you
entendéis,7,verb,other,entender,B1,you understand
fertilidad,7,noun,feminine,fertilidad,B1,fertility
avisarme,7,verb,other,avisar,B1,to inform me
obtendrá,7,verb,other,obtener,B1,will obtain
apto,7,adjective,masculine,apto,B1,fit
conocerá,7,verb,other,conocer,B1,he/she will know
dejarían,7,verb,other,dejar,B1,they would leave
golpeaba,7,verb,other,golpear,B1,was hitting
chiflada,7,adjective,feminine,chiflado,B1,crazy
viviría,7,verb,other,vivir,B1,would live
finalizar,7,verb,other,finalizar,B1,to finalize
crecimos,7,verb,other,crecer,B1,we grew
táctico,7,adjective,masculine,táctico,B1,tactical
suspenso,7,noun,masculine,suspenso,B1,failure
contraria,7,adjective,feminine,contrario,B1,opposite
gritado,7,verb,other,gritar,B1,shouted
examinado,7,adjective,masculine,examinado,B1,examined
emisora,7,noun,feminine,emisora,B1,broadcaster
vejiga,7,noun,feminine,vejiga,B1,bladder
detuvimos,7,verb,other,detener,B1,we stopped
tómatelo,7,verb,other,tomarse,B1,take it
penitencia,7,noun,feminine,penitencia,B1,penance
separan,7,verb,other,separar,B1,they separate
anotado,7,adjective,masculine,anotado,B1,noted
civilizaciones,7,noun,feminine,civilización,B1,civilizations
supón,7,verb,other,suponer,B1,to suppose
nacida,7,adjective,feminine,nacida,B1,born
tenian,7,verb,other,tener,B1,they had
advertir,7,verb,other,advertir,B1,to warn
retenido,7,adjective,masculine,retenido,B1,held
desagüe,7,noun,masculine,desagüe,B1,drain
tirón,7,noun,masculine,tirón,B1,pull
entregando,7,verb,other,entregar,B1,delivering
despertará,7,verb,other,despertar,B1,will awaken
comprarla,7,verb,other,comprarla,B1,to buy it
sobrevivieron,7,verb,other,sobrevivir,B1,they survived
obediencia,7,noun,feminine,obediencia,B1,obedience
pilló,7,verb,other,pillar,B1,to catch
alza,7,noun,feminine,alza,B1,increase
miremos,7,verb,other,mirar,B1,let's look
charlatán,7,noun,masculine,charlatán,B1,talkative person
caería,7,verb,other,caer,B1,would fall
heroico,7,adjective,masculine,heroico,B1,heroic
reliquia,7,noun,feminine,reliquia,B1,relic
publica,7,adjective,feminine,público,B1,public
librarte,7,verb,other,libertar,B1,to free
fantastico,7,adjective,masculine,fantástico,B1,fantastic
preguntarse,7,verb,other,preguntarse,B1,to wonder
quebró,7,verb,other,quebrar,B1,broke
comprenda,7,verb,other,comprender,B1,understand
faltado,7,verb,other,faltar,B1,to lack
servimos,7,verb,other,servir,B1,we serve
arrancaré,7,verb,other,arrancar,B1,I will pull out
vejez,7,noun,feminine,vejez,B1,old age
pongámonos,7,verb,other,ponerse,B1,let's put on
servía,7,verb,other,servir,B1,to serve
escuchemos,7,verb,other,escuchar,B1,let's listen
delicadeza,7,noun,feminine,delicadeza,B1,delicacy
enfada,7,verb,other,enfadar,B1,to annoy
unirá,7,verb,other,unir,B1,will unite
secretamente,7,adverb,other,secretamente,B1,secretly
caminado,7,verb,other,caminar,B1,walked
credenciales,7,noun,feminine,credencial,B1,credentials
devolverá,7,verb,other,devolver,B1,will return
solicitudes,7,noun,feminine,solicitud,B1,requests
anuario,7,noun,masculine,anuario,B1,yearbook
ajusta,7,verb,other,ajustar,B1,to adjust
limosna,7,noun,feminine,limosna,B1,alms
auxilios,7,noun,masculine,auxilio,B1,aid
destruiré,7,verb,other,destruir,B1,I will destroy
seguirte,7,verb,other,seguir,B1,to follow you
descubro,7,verb,other,descubrir,B1,I discover
escribirle,7,verb,other,escribir,B1,to write to him/her
perdía,7,verb,other,perder,B1,lost
fuisteis,7,verb,other,ir,B1,you were
amara,7,verb,other,amar,B1,to love
interrogando,7,verb,other,interrogar,B1,interrogating
lograrás,7,verb,other,lograr,B1,you will achieve
condenar,7,verb,other,condenar,B1,to condemn
reconocen,7,verb,other,reconocer,B1,they recognize
disfrútalo,7,verb,other,disfrutarlo,B1,enjoy it
sentémonos,7,verb,other,sentémonos,B1,let's sit down
actúe,7,verb,other,actuar,B1,to act
caimán,7,noun,masculine,caimán,B1,caiman
escribas,6,verb,other,escribir,B1,you write
remate,6,noun,masculine,remate,B1,finish
apartar,6,verb,other,apartar,B1,to separate
opone,6,verb,other,oponer,B1,oppose
lárguese,6,verb,other,largarse,B1,leave
conozcamos,6,verb,other,conocer,B1,let's know
acabarán,6,verb,other,acabar,B1,they will finish
crecieron,6,verb,other,crecer,B1,they grew
discúlpate,6,verb,other,disculparse,B1,apologize
interrogarlo,6,verb,other,interrogar,B1,to interrogate him
manto,6,noun,masculine,manto,B1,mantle
intermediario,6,noun,masculine,intermediario,B1,intermediary
granuja,6,noun,feminine,granuja,B1,scoundrel
estupida,6,adjective,feminine,estúpida,B1,stupid
invitarla,6,verb,other,invitar,B1,to invite her
abandonando,6,verb,other,abandonar,B1,abandoning
muevanse,6,verb,other,moverse,B1,move
llorado,6,verb,other,llorar,B1,to cry
libertades,6,noun,feminine,libertad,B1,freedoms
naciera,6,verb,other,nacer,B1,to be born
drenaje,6,noun,masculine,drenaje,B1,drainage
navegando,6,verb,other,navegar,B1,navigating
ex-esposa,6,noun,feminine,ex-esposa,B1,ex-wife
preciado,6,adjective,masculine,preciado,B1,valuable
presidentes,6,noun,masculine,presidente,B1,presidents
rendirme,6,verb,other,rendirse,B1,to give up
considerarlo,6,verb,other,considerar,B1,to consider
entregará,6,verb,other,entregar,B1,will deliver
representando,6,verb,other,representar,B1,representing
mostraste,6,verb,other,mostrar,B1,you showed
llamarías,6,verb,other,llamar,B1,you would call
descubierta,6,noun,feminine,descubierta,B1,discovery
usemos,6,verb,other,usar,B1,let's use
seguirle,6,verb,other,seguir,B1,to follow him/her
solitarios,6,noun,masculine,solitario,B1,solitary
magnitud,6,noun,feminine,magnitud,B1,magnitude
defendido,6,verb,other,defender,B1,defended
hedor,6,noun,masculine,hedor,B1,stink
emitido,6,verb,other,emitir,B1,issued
duramente,6,adverb,other,duramente,B1,harshly
afirmación,6,noun,feminine,afirmación,B1,affirmation
utilice,6,verb,other,utilizar,B1,to use
aprendas,6,verb,other,aprender,B1,to learn
inventaron,6,verb,other,inventar,B1,they invented
reportó,6,verb,other,reportar,B1,reported
afilado,6,adjective,masculine,afilado,B1,sharp
trabajará,6,verb,other,trabajar,B1,will work
vence,6,verb,other,vencer,B1,to defeat
orgánica,6,adjective,feminine,orgánico,B1,organic
danés,6,adjective,masculine,danés,B1,Danish
enterró,6,verb,other,enterrar,B1,buried
infectada,6,adjective,feminine,infectada,B1,infected
consultor,6,noun,masculine,consultor,B1,consultant
jueguen,6,verb,other,jugar,B1,they play
venenosa,6,adjective,feminine,venenosa,B1,poisonous
mencionas,6,verb,other,mencionar,B1,you mention
cuídense,6,verb,other,cuidarse,B1,take care (yourselves)
hacés,6,verb,other,hacer,B1,you do
cuerdo,6,adjective,masculine,cuerdo,B1,sane
excavación,6,noun,feminine,excavación,B1,excavation
ascendido,6,verb,other,ascender,B1,ascended
seguís,6,verb,other,seguir,B1,you follow
encuéntrame,6,verb,other,encontrar,B1,find me
repleto,6,adjective,masculine,repleto,B1,full
idiotez,6,noun,feminine,idiotez,B1,idiocy
atrasados,6,adjective,masculine,atrasado,B1,delayed
consideramos,6,verb,other,considerar,B1,we consider
describirlo,6,verb,other,describirlo,B1,to describe it
quemé,6,verb,other,quemar,B1,I burned
buscará,6,verb,other,buscar,B1,will search
estatales,6,adjective,plural,estatal,B1,state
desactivar,6,verb,other,desactivar,B1,to deactivate
plegaria,6,noun,feminine,plegaria,B1,prayer
entrenadores,6,noun,masculine,entrenador,B1,coaches
largó,6,verb,other,largar,B1,to let go
consejeros,6,noun,masculine,consejero,B1,counselor
engañe,6,verb,other,engañar,B1,to deceive
aprenderá,6,verb,other,aprender,B1,will learn
lujoso,6,adjective,masculine,lujoso,B1,luxurious
sorprenderte,6,verb,other,sorpender,B1,to surprise you
cantaré,6,verb,other,cantar,B1,I will sing
moléculas,6,noun,feminine,molécula,B1,molecules
insulina,6,noun,feminine,insulina,B1,insulin
tratarse,6,verb,other,tratarse,B1,to treat oneself
extrañamos,6,verb,other,extrañar,B1,we miss
entretener,6,verb,other,entretener,B1,to entertain
infelices,6,adjective,feminine,infeliz,B1,unhappy
cogerme,6,verb,other,coger,B1,to take me
olvídese,6,verb,other,olvidarse,B1,forget (yourself)
enfermar,6,verb,other,enfermar,B1,to get sick
interrumpiendo,6,verb,other,interrumpir,B1,interrupting
deberemos,6,verb,other,deber,B1,we must
aterradora,6,adjective,feminine,aterrador,B1,terrifying
pinchazo,6,noun,masculine,pinchazo,B1,sting
reaccionó,6,verb,other,reaccionar,B1,to react
escondiste,6,verb,other,esconderse,B1,you hid
transmitiendo,6,verb,other,transmitir,B1,transmitting
traducir,6,verb,other,traducir,B1,to translate
blindado,6,adjective,masculine,blindado,B1,armored
fundadores,6,noun,masculine,fundador,B1,founders
tómame,6,verb,other,tomar,B1,take me
vestía,6,verb,other,vestir,B1,to dress
presentador,6,noun,masculine,presentador,B1,presenter
poblado,6,noun,masculine,poblado,B1,town
escandaloso,6,adjective,masculine,escandaloso,B1,scandalous
durado,6,other,other,durado,B1,duration
limitaciones,6,noun,feminine,limitación,B1,limitations
cachondo,6,adjective,masculine,cachondo,B1,horny
anunciado,6,verb,other,anunciar,B1,announced
cenado,6,adjective,masculine,cenado,B1,dined
divertí,6,verb,other,divertir,B1,to entertain
vertedero,6,noun,masculine,vertedero,B1,dump
decidan,6,verb,other,decidir,B1,to decide
portugués,6,adjective,masculine,portugués,B1,Portuguese
sáquenme,6,verb,other,sacar,B1,take out (me)
adecuados,6,adjective,masculine,adecuado,B1,adequate
pegajoso,6,adjective,masculine,pegajoso,B1,sticky
encuéntralo,6,verb,other,encontrar,B1,find it
observe,6,verb,other,observar,B1,to observe
indefensa,6,adjective,feminine,indefensa,B1,defenseless
desempleo,6,noun,masculine,desempleo,B1,unemployment
apenado,6,adjective,masculine,apenado,B1,ashamed
azafata,6,noun,feminine,azafata,B1,stewardess
suponga,6,verb,other,suponer,B1,to suppose
enfrentas,6,verb,other,enfrentar,B1,to face
dejadlo,6,verb,other,dejar,B1,to leave it
tocara,6,verb,other,tocar,B1,to touch
probaste,6,verb,other,probar,B1,you tried
calmarme,6,verb,other,calmarse,B1,to calm down
luzco,6,verb,other,lucir,B1,to shine
destrozando,6,verb,other,destrozar,B1,destroying
cogerla,6,verb,other,coger,B1,to take it
huérfana,6,noun,feminine,huérfana,B1,orphan (female)
despídete,6,verb,other,despedirse,B1,say goodbye
decidirlo,6,verb,other,decidirlo,B1,to decide it
cantera,6,noun,feminine,cantera,B1,quarry
secciones,6,noun,feminine,sección,B1,sections
cometieron,6,verb,other,cometer,B1,they committed
inspirador,6,adjective,masculine,inspirador,B1,inspiring
instancia,6,noun,feminine,instancia,B1,instance
vengarte,6,verb,other,vengarse,B1,to take revenge
olerlo,6,verb,other,oler,B1,to smell it
dominado,6,verb,other,dominar,B1,dominated
involucrarme,6,verb,other,involucrar,B1,to involve myself
iniciación,6,noun,feminine,iniciación,B1,initiation
hostias,6,noun,feminine,hostia,B1,host
servirte,6,verb,other,servir,B1,to serve you
recuperaré,6,verb,other,recuperar,B1,I will recover
mediterráneo,6,adjective,masculine,mediterráneo,B1,Mediterranean
tendre,6,verb,other,tender,B1,to hang
acordarme,6,verb,other,acordar,B1,to remember
bancarias,6,adjective,feminine,bancaria,B1,banking
intentémoslo,6,verb,other,intentar,B1,let's try it
moho,6,noun,masculine,moho,B1,mold
expresa,6,verb,other,expresar,B1,to express
entrepierna,6,noun,feminine,entrepierna,B1,crotch
asaltar,6,verb,other,asaltar,B1,to assault
desapareciendo,6,verb,other,desaparecer,B1,disappearing
urbana,6,adjective,feminine,urbano,B1,urban
llamare,6,verb,other,llamar,B1,to call
cabezota,6,adjective,feminine,cabezón,B1,stubborn
aislada,6,adjective,feminine,aislado,B1,isolated
aterrizado,6,adjective,masculine,aterrizado,B1,landed
incapaces,6,adjective,other,incapaz,B1,incapable
eficiencia,6,noun,feminine,eficiencia,B1,efficiency
meterla,6,verb,other,meter,B1,to put in
despidan,6,verb,other,despedir,B1,to say goodbye
ofrecerles,6,verb,other,ofrecer,B1,to offer them
vestimenta,6,noun,feminine,vestimenta,B1,clothing
sonrían,6,verb,other,sonreír,B1,smile
apuntado,6,adjective,masculine,apuntado,B1,noted
itinerario,6,noun,masculine,itinerario,B1,itinerary
regresarán,6,verb,other,regresar,B1,they will return
retirarte,6,verb,other,retirarse,B1,to withdraw
puramente,6,adverb,other,puramente,B1,purely
asiática,6,adjective,feminine,asiática,B1,asian
rendirte,6,verb,other,rendirse,B1,to give up
viruela,6,noun,feminine,viruela,B1,smallpox
basados,6,verb,other,basar,B1,to base
designado,6,adjective,masculine,designado,B1,designated
mudaron,6,verb,other,mudar,B1,to move
tormento,6,noun,masculine,tormento,B1,torment
