word,frequency,type,gender,dictionaryForm,languageLevel,english
vórtice,3,noun,masculine,vórtice,B2,vortex
hereje,3,noun,masculine,hereje,B2,heretic
horripilante,3,adjective,feminine,horripilante,B2,horripilating
llevármelo,3,verb,other,llevarse,B2,to take it (for oneself)
reanimación,3,noun,feminine,reanimación,B2,resuscitation
decapitado,3,adjective,masculine,decapitado,B2,decapitated
abandonaría,3,verb,other,abandonar,B2,I would abandon
clímax,3,noun,masculine,clímax,B2,climax
siéndolo,3,verb,other,ser,B2,being it
recibiría,3,verb,other,recibir,B2,I would receive
colaterales,3,noun,feminine,colateral,B2,collaterals
embriaguez,3,noun,feminine,embriaguez,B2,intoxication
correcciones,3,noun,feminine,corrección,B2,corrections
cautiverio,3,noun,masculine,cautiverio,B2,captivity
malicia,3,noun,feminine,malicia,B2,malice
servidumbre,3,noun,feminine,servidumbre,B2,servitude
gilipollez,3,noun,feminine,gilipollez,B2,stupid thing
autenticidad,3,noun,feminine,autenticidad,B2,authenticity
páncreas,3,noun,masculine,páncreas,B2,pancreas
invitaría,3,verb,other,invitar,B2,I would invite
sanguíneos,3,adjective,masculine,sanguíneo,B2,sanguineous
inconscientes,3,adjective,plural,inconsciente,B2,unconscious
sigilosamente,3,adverb,other,sigilosamente,B2,stealthily
piénsenlo,3,verb,other,pensar,B2,think about it
increiblemente,3,adverb,other,increíblemente,B2,incredibly
neutralizar,3,verb,other,neutralizar,B2,to neutralize
arrogantes,3,adjective,masculine,arrogante,B2,arrogant
sobrenaturales,3,adjective,masculine,sobrenatural,B2,supernatural
uniera,3,verb,other,unir,B2,to unite
ortodoxo,3,adjective,masculine, ortodoxo,B2,orthodox
hiperespacio,3,noun,masculine,hiperespacio,B2,hyperspace
excluido,3,adjective,masculine,excluido,B2,excluded
sustancial,3,adjective,other,sustancial,B2,substantial
rufianes,3,noun,masculine,rufian,B2,ruffians
sintética,3,adjective,feminine,sintético,B2,synthetic
indígena,3,adjective,feminine,indígena,B2,indigenous
costes,3,noun,masculine,costo,B2,costs
adversidad,3,noun,feminine,adversidad,B2,adversity
horrorosa,3,adjective,feminine,horrorosa,B2,horrendous
preferiblemente,3,adverb,other,preferiblemente,B2,preferably
insubordinación,3,noun,feminine,insubordinación,B2,insubordination
crucificado,3,adjective,masculine,crucificado,B2,crucified
recordármelo,3,verb,other,recordar,B2,to remind (someone of something)
inoportuno,3,adjective,masculine,inoportuno,B2,inopportune
interrumpió,3,verb,other,interrumpir,B2,interrupted
debiéramos,3,verb,other,deber,B2,we should
pudieramos,3,verb,other,pudiéramos,B2,we could
amenazante,3,adjective,feminine,amenazante,B2,threatening
neutrones,3,noun,masculine,neutrón,B2,neutrons
metanfetaminas,3,noun,feminine,metanfetamina,B2,methamphetamine
existan,3,verb,other,existir,B2,they exist
subordinados,3,noun,masculine,subordinado,B2,subordinate
desterrado,3,adjective,masculine,desterrado,B2,exiled
quedármelo,3,verb,other,quedármelo,B2,to keep it for oneself
traicionero,3,adjective,masculine,traicionero,B2,treacherous
meteorológico,3,adjective,masculine,meteorológico,B2,meteorological
quitárselo,3,verb,other,quitarse,B2,to take off (something)
arquitectos,3,noun,masculine,arquitecto,B2,architects
calamidad,3,noun,feminine,calamidad,B2,calamity
estuviésemos,3,verb,other,estar,B2,we were
descabellado,3,adjective,masculine,descabellado,B2,crazy
premonición,3,noun,feminine,premonición,B2,premonition
contras,3,noun,feminine,contraseña,B2,password
divinidad,3,noun,feminine,divinidad,B2,divinity
especulaciones,3,noun,feminine,especulación,B2,speculations
quedarían,3,verb,other,quedar,B2,they would stay
alardeando,3,verb,other,alardear,B2,boasting
fallecimiento,3,noun,masculine,fallecimiento,B2,death
acorazado,3,noun,masculine,acorazado,B2,armored (ship)
acreedores,3,noun,masculine,acreedor,B2,creditors
sindical,3,adjective,masculine,sindical,B2,union
severas,3,adjective,feminine,severo,B2,severe
cogería,3,verb,other,coger,B2,I would take
potentes,3,adjective,masculine,potente,B2,powerful
abstracto,3,adjective,masculine,abstracto,B2,abstract
seguirías,3,verb,other,seguir,B2,would you follow
filósofos,3,noun,masculine,filósofo,B2,philosophers
renuncies,3,verb,other,renunciar,B2,to resign
nominados,3,noun,masculine,nominado,B2,nominee
catastrófico,3,adjective,masculine,catastrófico,B2,catastrophic
samurái,3,noun,masculine,samurái,B2,samurai
eunuco,3,noun,masculine,eunuco,B2,eunuch
diantres,3,other,other,diantres,B2,darn it
distinguida,3,adjective,feminine,distinguida,B2,distinguished
disfunción,3,noun,feminine,disfunción,B2,dysfunction
financieramente,3,adverb,other,financieramente,B2,financially
reelección,3,noun,feminine,reelección,B2,reelection
sanciones,3,noun,feminine,sanción,B2,sanctions
arrastrada,3,adjective,feminine,arrastrado,B2,dragged
coliseo,3,noun,masculine,coliseo,B2,coliseum
deleite,3,noun,masculine,deleite,B2,delight
ente,3,noun,masculine,ente,B2,being
pedírtelo,3,verb,other,pedírselo,B2,to ask for it
imagínense,3,verb,other,imaginarse,B2,imagine
genoma,3,noun,masculine,genoma,B2,genome
altibajos,3,noun,masculine,altibajo,B2,ups and downs
corpus,3,noun,masculine,corpus,B2,body
traiciones,3,noun,feminine,traición,B2,betrayals
caníbal,3,adjective,masculine,caníbal,B2,cannibal
embrujadas,3,adjective,feminine,embrujada,B2,bewitched
matrimoniales,3,adjective,masculine,matrimonial,B2,marital
exóticas,3,adjective,feminine,exótico,B2,exotic
refinada,3,adjective,feminine,refinado,B2,refined
puñetero,3,adjective,masculine,puñetero,B2,damn
virilidad,3,noun,feminine,virilidad,B2,virility
vizconde,3,noun,masculine,vizconde,B2,viscount
alquimia,3,noun,feminine,alquimia,B2,alchemy
arqueólogo,3,noun,masculine,arqueólogo,B2,archaeologist
subtitulada,3,adjective,feminine,subtitulado,B2,subtitled
perplejo,3,adjective,masculine,perplejo,B2,perplexed
saberse,3,verb,other,saberse,B2,to know oneself
arreglárselas,3,verb,other,arreglárselas,B2,to manage (to fix things for oneself)
prever,3,verb,other,prever,B2,to foresee
incendiado,3,adjective,masculine,incendiado,B2,burned
estranguló,3,verb,other,estrangular,B2,strangled
deliberado,3,adjective,masculine,deliberado,B2,deliberate
incesto,3,noun,masculine,incesto,B2,incest
yonqui,3,noun,masculine,yonqui,B2,junkie
electromagnética,3,adjective,feminine,electromagnética,B2,electromagnetic
contraataque,3,noun,masculine,contraataque,B2,counterattack
deslizamiento,3,noun,masculine,deslizamiento,B2,sliding
corrompido,3,adjective,masculine,corrompido,B2,corrupted
subterráneos,3,noun,masculine,subterráneo,B2,underground
espejismo,3,noun,masculine,espejismo,B2,mirage
sofocante,3,adjective,feminine,sofocante,B2,suffocating
pertinente,3,adjective,other,pertinente,B2,pertinent
arrendamiento,3,noun,masculine,arrendamiento,B2,lease
egocéntrico,3,adjective,masculine,egocéntrico,B2,egocentric
corroborar,3,verb,other,corroborar,B2,to corroborate
degradación,3,noun,feminine,degradación,B2,degradation
disparador,3,noun,masculine,disparador,B2,trigger
guionistas,3,noun,masculine,guionista,B2,screenwriters
represalia,3,noun,feminine,represalia,B2,reprisal
subespacial,3,adjective,feminine,subespacial,B2,subspatial
arrestaran,3,verb,other,arrestar,B2,they will arrest
abandonarte,3,verb,other,abandonar,B2,to abandon you
atrevimiento,3,noun,masculine,atrevimiento,B2,daring
desmoronando,3,verb,other,desmoronar,B2,collapsing
estructural,3,adjective,feminine,estructural,B2,structural
intolerancia,3,noun,feminine,intolerancia,B2,intolerance
manutención,3,noun,feminine,manutención,B2,maintenance
dejándolo,3,verb,other,dejar,B2,leaving it
dividirnos,3,verb,other,dividirse,B2,to divide (oneself)
despiadados,3,adjective,masculine,despiadado,B2,merciless
inmundo,3,adjective,masculine,inmundo,B2,filthy
compensarlo,3,verb,other,compensarlo,B2,to compensate it
óptimo,3,adjective,masculine,óptimo,B2,optimal
cuestionable,3,adjective,feminine,cuestionable,B2,questionable
desleal,3,adjective,masculine,desleal,B2,disloyal
torturarme,3,verb,other,torturar,B2,to torture (myself)
aristócrata,3,noun,masculine,aristócrata,B2,aristocrat
hipotermia,3,noun,feminine,hipotermia,B2,hypothermia
piénsatelo,3,verb,other,pensar,B2,think about it
calmes,3,adjective,feminine,calma,B2,calm
yugular,3,noun,feminine,yugular,B2,jugular
drástico,3,adjective,masculine,drástico,B2,drastic
anarquistas,3,noun,masculine,anarquista,B2,anarchists
sensatez,3,noun,feminine,sensatez,B2,sound judgment
atentados,3,noun,masculine,atentado,B2,attacks
utopía,3,noun,feminine,utopía,B2,utopia
aversión,3,noun,feminine,aversión,B2,aversion
intrépido,3,adjective,masculine,intrépido,B2,intrepid
protegería,3,verb,other,proteger,B2,would protect
apogeo,3,noun,masculine,apogeo,B2,apogee
laceración,3,noun,feminine,laceración,B2,laceration
hombría,3,noun,feminine,hombría,B2,manliness
fundición,3,noun,feminine,fundición,B2,foundry
moribunda,3,adjective,feminine,moribunda,B2,dying
migración,3,noun,feminine,migración,B2,migration
touché,3,other,other,touché,B2,touche
justiciero,3,adjective,masculine,justiciero,B2,justiciar
luzca,3,verb,other,lucir,B2,shine
influyentes,3,adjective,masculine,influyente,B2,influential
desvanecido,3,adjective,masculine,desvanecido,B2,faded
inestables,3,adjective,feminine,inestable,B2,unstable
perderíamos,3,verb,other,perder,B2,we would lose
herejía,3,noun,feminine,herejía,B2,heresy
engreída,3,adjective,feminine,engreído,B2,conceited
arduo,3,adjective,masculine,árduo,B2,arduous
criterios,3,noun,masculine,criterio,B2,criteria
tradicionalmente,3,adverb,other,tradicionalmente,B2,traditionally
laceraciones,3,noun,feminine,laceración,B2,lacerations
falsificador,3,noun,masculine,falsificador,B2,forger
excepcionalmente,3,adverb,other,excepcionalmente,B2,exceptionally
exterminio,3,noun,masculine,exterminio,B2,extermination
sonámbulo,3,noun,masculine,sonámbulo,B2,sleepwalker
éxodo,3,noun,masculine,éxodo,B2,exodus
narcotraficante,3,noun,masculine,narcotraficante,B2,drug trafficker
degradante,3,adjective,feminine,degradante,B2,degrading
encarnación,3,noun,feminine,encarnación,B2,incarnation
psicótica,3,adjective,feminine,psicótico,B2,psychotic
viril,3,adjective,masculine,viril,B2,virile
quepa,3,verb,other,caber,B2,to fit
explicármelo,3,verb,other,explicármelo,B2,to explain it to me
ensayado,3,verb,other,ensayar,B2,to rehearse
viéndonos,3,verb,other,ver,B2,seeing each other
volátil,3,adjective,masculine,volátil,B2,volatile
esclavas,3,noun,feminine,esclava,B2,slaves
narrativa,3,noun,feminine,narrativa,B2,narrative
pongámoslo,3,verb,other,poner,B2,let's put it
neurocirujano,3,noun,masculine,neurocirujano,B2,neurosurgeon
tranquilizador,3,noun,masculine,tranquilizador,B2,tranquilizer
cavernícola,3,adjective,masculine,cavernícola,B2,caveman
credo,3,noun,masculine,credo,B2,creed
vigiles,3,noun,masculine,vigil,B2,vigil
referirse,3,verb,other,referirse,B2,to refer
encarcelamiento,3,noun,masculine,encarcelamiento,B2,imprisonment
torturada,3,adjective,feminine,torturado,B2,tortured
desintoxicación,3,noun,feminine,desintoxicación,B2,detoxification
desalojo,3,noun,masculine,desalojo,B2,eviction
relatividad,3,noun,feminine,relatividad,B2,relativity
decoro,3,noun,masculine,decoro,B2,decorum
ketamina,3,noun,feminine,ketamina,B2,ketamine
vigía,3,noun,masculine,vigía,B2,watchman
minado,3,adjective,masculine,minado,B2,mined
quédatela,3,verb,other,quedártela,B2,keep it for yourself
suturas,3,noun,feminine,sutura,B2,sutures
abogacía,3,noun,feminine,abogacía,B2,law
arreglaría,3,verb,other,arreglar,B2,I would fix
peregrinación,3,noun,feminine,peregrinación,B2,pilgrimage
bolcheviques,3,noun,masculine,bolchevique,B2,Bolsheviks
habréis,3,verb,other,haber,B2,you will have
alejara,3,verb,other,alejar,B2,to distance
buscáis,3,verb,other,buscar,B2,you (plural) search
perpetrador,3,noun,masculine,perpetrador,B2,perpetrator
cinematográfica,3,adjective,feminine,cinematográfica,B2,cinematic
atontado,3,adjective,masculine,atontado,B2,stunned
toquéis,3,verb,other,tocar,B2,you all touch
monóxido,3,noun,masculine,monóxido,B2,monoxide
sospeche,3,verb,other,sospechar,B2,to suspect
indirectamente,3,adverb,other,indirectamente,B2,indirectly
impredecibles,3,adjective,masculine,impredecible,B2,unpredictable
trópico,2,noun,masculine,trópico,B2,tropic
norteamericanas,2,adjective,feminine,norteamericano,B2,North American
verifiquen,2,verb,other,verificar,B2,to verify
sirvas,2,verb,other,servir,B2,to serve
iluminados,2,adjective,masculine,iluminado,B2,illuminated
prominentes,2,adjective,masculine,prominente,B2,prominent
tripulado,2,adjective,masculine,tripulado,B2,manned
interpondrá,2,verb,other,interponer,B2,to interpose
meticulosamente,2,adverb,other,meticulosamente,B2,meticulously
decaído,2,adjective,masculine,decaído,B2,fallen
insoportables,2,adjective,masculine,insoportable,B2,unbearable
controvertido,2,adjective,masculine,controvertido,B2,controversial
polaridad,2,noun,feminine,polaridad,B2,polarity
constructiva,2,adjective,feminine,constructiva,B2,constructive
hartado,2,adjective,masculine,hartado,B2,fed up
multinacionales,2,noun,feminine,multinacional,B2,multinationals
liposucción,2,noun,feminine,liposucción,B2,liposuction
conjuntamente,2,adverb,other,conjuntamente,B2,jointly
ebriedad,2,noun,feminine,ebriedad,B2,drunkenness
trágicas,2,adjective,feminine,trágico,B2,tragic
aferrado,2,adjective,masculine,aferrado,B2,clinging
fortuito,2,adjective,masculine,fortuito,B2,fortuitous
postgrado,2,noun,masculine,postgrado,B2,postgraduate
quántico,2,adjective,masculine,cuántico,B2,quantum
deprimentes,2,adjective,masculine,deprimente,B2,depressing
ninfómana,2,noun,feminine,ninfómana,B2,nymphomaniac
blasfemo,2,adjective,masculine,blasfemo,B2,blasphemous
carnívoro,2,adjective,masculine,carnívoro,B2,carnivorous
provocativa,2,adjective,feminine,provocativa,B2,provocative
precipitadas,2,adjective,feminine,precipitado,B2,precipitated
abrasador,2,adjective,masculine,abrasador,B2,scorching
rigurosa,2,adjective,feminine,riguroso,B2,rigorous
cátedra,2,noun,feminine,cátedra,B2,chair (academic)
blindada,2,adjective,feminine,blindada,B2,armored
contraproducente,2,adjective,other,contraproducente,B2,counterproductive
excluida,2,adjective,feminine,excluida,B2,excluded
sutilmente,2,adverb,other,sutilmente,B2,subtly
hereditaria,2,adjective,feminine,hereditario,B2,hereditary
fuselaje,2,noun,masculine,fuselaje,B2,fuselage
diagnostico,2,noun,masculine,diagnóstico,B2,diagnosis
cromosoma,2,noun,masculine,cromosoma,B2,chromosome
asunción,2,noun,feminine,asunción,B2,assumption
atrápame,2,verb,other,atrapar,B2,catch me
desprendimiento,2,noun,masculine,desprendimiento,B2,detachment
proxenetas,2,noun,masculine,proxeneta,B2,pimp
multimillonaria,2,noun,feminine,multimillonaria,B2,multibillionaire
malinterpreten,2,verb,other,malinterpretar,B2,misinterpret
muir,2,verb,other,morir,B2,to die
familiaridad,2,noun,feminine,familiaridad,B2,familiarity
reguladores,2,noun,masculine,regulador,B2,regulators
pensármelo,2,verb,other,pensar,B2,to think about it
permanezcas,2,verb,other,permanecer,B2,you remain
embaucador,2,adjective,masculine,embaucador,B2,deceptive
evangelios,2,noun,masculine,evangelio,B2,gospels
viviéramos,2,verb,other,vivir,B2,we were living
oleoducto,2,noun,masculine,oleoducto,B2,pipeline
metamorfo,2,noun,masculine,metamorfo,B2,metamorph
lleguéis,2,verb,other,llegar,B2,"you (plural, informal) arrive"
desalentador,2,adjective,masculine,desalentador,B2,discouraging
tifoidea,2,noun,feminine,tifoidea,B2,typhoid
nacionalista,2,adjective,masculine,nacionalista,B2,nationalist
intocables,2,noun,masculine,intocable,B2,untouchables
oponga,2,verb,other,oponer,B2,oppose
mítica,2,adjective,feminine,mítico,B2,mythical
egocéntrica,2,adjective,feminine,egocéntrico,B2,egocentric
inherente,2,adjective,other,inherente,B2,inherent
preventivo,2,adjective,masculine,preventivo,B2,preventive
reconociera,2,verb,other,reconocer,B2,recognize
subversivo,2,adjective,masculine,subversivo,B2,subversive
alzó,2,verb,other,alzar,B2,raised
sospechosamente,2,adverb,other,sospechosamente,B2,suspiciously
comprometernos,2,verb,other,comprometerse,B2,to commit ourselves
sanación,2,noun,feminine,sanación,B2,healing
satelitales,2,adjective,masculine,satelital,B2,satellite
garrapatas,2,noun,feminine,garrapata,B2,ticks
metástasis,2,noun,feminine,metástasis,B2,metastasis
vivida,2,adjective,feminine,vivo,B2,lively
absceso,2,noun,masculine,absceso,B2,abscess
halagas,2,verb,other,halagar,B2,to flatter
obscuridad,2,noun,feminine,oscuridad,B2,darkness
diagnosticada,2,adjective,feminine,diagnosticado,B2,diagnosed
desháganse,2,verb,other,deshacerse,B2,get rid of
magistral,2,adjective,feminine,magistral,B2,masterful
anclado,2,adjective,masculine,anclado,B2,anchored
duques,2,noun,masculine,duque,B2,duke
formidables,2,adjective,feminine,formidable,B2,formidable
esplendido,2,adjective,masculine,espléndido,B2,splendid
intravenoso,2,adjective,masculine,intravenoso,B2,intravenous
gánsteres,2,noun,masculine,gánster,B2,gangsters
exonerado,2,noun,masculine,exonerado,B2,exonerated
matándose,2,verb,other,matarse,B2,killing oneself
preámbulos,2,noun,masculine,preámbulo,B2,preamble
empedernido,2,adjective,other,empedernido,B2,inveterate
disparadas,2,adjective,feminine,disparada,B2,shot up
acojonado,2,adjective,masculine,acojonado,B2,scared
pertenencia,2,noun,feminine,pertenencia,B2,belonging
exterminados,2,verb,other,exterminar,B2,exterminated
custodiado,2,adjective,masculine,custodiado,B2,guarded
aborrezco,1,verb,other,aborrecer,B2,to abhor
cárteles,1,noun,masculine,cártel,B2,cartel
isótopos,1,noun,masculine,isótopo,B2,isotopes
intensifica,1,verb,other,intensificar,B2,intensify
ordenanzas,1,noun,feminine,ordenanza,B2,ordinances
lapsus,1,noun,masculine,lapsus,B2,slip
obstinación,1,noun,feminine,obstinación,B2,obstinacy
territoriales,1,adjective,feminine,territorial,B2,territorial
siguiéramos,1,verb,other,seguir,B2,we would follow
enséñaselo,1,verb,other,enseñárselo,B2,teach it to him/her
polución,1,noun,feminine,polución,B2,pollution
enfréntate,1,verb,other,enfrentarse,B2,confront yourself
antiguedad,1,noun,feminine,antigüedad,B2,antiquity
mandamás,1,noun,masculine,mandamás,B2,bigwig
apuñalarme,1,verb,other,apuñalarme,B2,to stab me
escaladores,1,noun,masculine,escalador,B2,climbers
polémico,1,adjective,masculine,polémico,B2,controversial
perversas,1,adjective,feminine,perversa,B2,perverse
criminalidad,1,noun,feminine,criminalidad,B2,criminality
prepotente,1,adjective,masculine,prepotente,B2,overbearing
dividendos,1,noun,masculine,dividendo,B2,dividends
demande,1,noun,feminine,demanda,B2,demand
comunal,1,adjective,feminine,comunal,B2,communal
engendrado,1,verb,other,engendrar,B2,sired
hartó,1,verb,other,hartar,B2,to tire
selectivo,1,adjective,masculine,selectivo,B2,selective
abusada,1,adjective,feminine,abusada,B2,abused
ofensivas,1,noun,feminine,ofensiva,B2,offensive
usarían,1,verb,other,usar,B2,they would use
coronaria,1,adjective,feminine,coronaria,B2,coronary
inmoralidad,1,noun,feminine,inmoralidad,B2,immorality
transpondedor,1,noun,masculine,transpondedor,B2,transponder
yaciendo,1,verb,other,yacer,B2,to lie
viciosa,1,adjective,feminine,vicioso,B2,vicious
saqueos,1,noun,masculine,saqueo,B2,looting
autoritario,1,adjective,masculine,autoritario,B2,authoritarian
arbitraje,1,noun,masculine,arbitraje,B2,arbitration
desertado,1,adjective,masculine,desertado,B2,abandoned
irrazonable,1,adjective,other,irrazonable,B2,unreasonable
exasperante,1,adjective,other,exasperante,B2,exasperating
sórdida,1,adjective,feminine,sórdido,B2,sordid
subjetivo,1,adjective,masculine,subjetivo,B2,subjective
sicópata,1,noun,masculine,sicópata,B2,psychopath
barbarie,1,noun,feminine,barbarie,B2,barbarism
insostenible,1,adjective,other,insostenible,B2,unsustainable
ilustres,1,adjective,masculine,ilustre,B2,illustrious
matemáticamente,1,adverb,other,matemáticamente,B2,mathematically
unísono,1,adjective,masculine,unísono,B2,unison
manifestado,1,verb,other,manifestar,B2,manifested
lujurioso,1,adjective,masculine,lujurioso,B2,lustful
sinusal,1,adjective,masculine,sinusal,B2,sinus
encarecidamente,1,adverb,other,encarecidamente,B2,sincerely
metodología,1,noun,feminine,metodología,B2,methodology
ultramar,1,noun,masculine,ultramar,B2,overseas
mujerzuelas,1,noun,feminine,mujerzuela,B2,a promiscuous woman or a lewd woman
inválidos,1,noun,masculine,inválido,B2,invalids
escabullirte,1,verb,other,escabullirse,B2,to slip away
exponerse,1,verb,other,exponerse,B2,to expose oneself
alborotador,1,noun,masculine,alborotador,B2,troublemaker
meticulosa,1,adjective,feminine,meticuloso,B2,meticulous
inseminación,1,noun,feminine,inseminación,B2,insemination
encarcelada,1,adjective,feminine,encarcelado,B2,imprisoned
percatado,1,verb,other,percatado,B2,noticed
envergadura,1,noun,feminine,envergadura,B2,wingspan
politico,1,noun,masculine,político,B2,politician
morbosa,1,adjective,feminine,morboso,B2,morbid
rencoroso,1,adjective,masculine,rencoroso,B2,resentful
experimentada,1,adjective,feminine,experimentado,B2,experienced
regalías,1,noun,feminine,regalía,B2,royalties
cirrosis,1,noun,feminine,cirrosis,B2,cirrhosis
disposiciones,1,noun,feminine,disposición,B2,provisions
mortífero,1,adjective,masculine,mortífero,B2,deadly
conjuros,1,noun,masculine,conjuro,B2,spell
predador,1,noun,masculine,predador,B2,predator
rastree,1,verb,other,rastrear,B2,to trace
parlamentario,1,noun,masculine,parlamentario,B2,parliamentary
manténganlo,1,verb,other,mantener,B2,to maintain
posguerra,1,noun,feminine,posguerra,B2,post-war
deshielo,1,noun,masculine,deshielo,B2,thaw
misógino,1,adjective,masculine,misógino,B2,misogynistic
hermosamente,1,adverb,other,hermosamente,B2,beautifully
destrozos,1,noun,masculine,destrozo,B2,wreckage
arrollado,1,adjective,masculine,arrollado,B2,run over
desgarrada,1,adjective,feminine,desgarrada,B2,torn
adelantos,1,noun,masculine,adelanto,B2,advancements
codiciado,1,adjective,masculine,codiciado,B2,coveted
infiltró,1,verb,other,infiltrar,B2,infiltrated
zarpado,1,adjective,masculine,zarpado,B2,sharp
reasignado,1,verb,other,reasignar,B2,reassigned
estancados,1,adjective,masculine,estancado,B2,stagnant
aproximando,1,verb,other,aproximar,B2,approaching
susceptibles,1,adjective,other,susceptible,B2,susceptible
adelgazado,1,adjective,masculine,adelgazado,B2,thinned
enfrentados,1,adjective,masculine,enfrentado,B2,faced
impactantes,1,adjective,feminine,impactante,B2,impressive
impediría,1,verb,other,impedir,B2,would prevent
prevalece,1,verb,other,prevalecer,B2,prevail
terquedad,1,noun,feminine,terquedad,B2,obstinacy
mayoritario,1,adjective,masculine,mayoritario,B2,majority
estrellato,1,noun,masculine,estrellato,B2,stardom
ebullición,1,noun,feminine,ebullición,B2,boiling
hemoglobina,1,noun,feminine,hemoglobina,B2,hemoglobin
profesionalismo,1,noun,masculine,profesionalismo,B2,professionalism
mestizos,1,noun,masculine,mestizo,B2,mestizo
infringir,1,verb,other,infringir,B2,to infringe
vinisteis,1,verb,other,venir,B2,you came
legendarios,1,adjective,masculine,legendario,B2,legendary
constitucionales,1,adjective,masculine,constitucional,B2,constitutional
jugarreta,1,noun,feminine,jugareta,B2,trick
coreógrafo,1,noun,masculine,coreógrafo,B2,choreographer
buenísimos,1,adjective,masculine,buenísimo,B2,very good
carísimo,1,adjective,masculine,carísimo,B2,very expensive
innovadora,1,adjective,feminine,innovador,B2,innovative
reuniera,1,verb,other,reunir,B2,to reunite
cibernéticos,1,adjective,masculine,cibernético,B2,cybernetic
geriátrico,1,adjective,masculine,geriátrico,B2,geriatric
pedernal,1,noun,masculine,pedernal,B2,flint
benévolo,1,adjective,masculine,benévolo,B2,benevolent
machacando,1,verb,other,machacar,B2,crushing
perderían,1,verb,other,perder,B2,they would lose
envidioso,1,adjective,masculine,envidioso,B2,envious
puritana,1,adjective,feminine,puritano,B2,puritan
cataclismo,1,noun,masculine,cataclismo,B2,cataclysm
tenebrosa,1,adjective,feminine,tenebroso,B2,dark
encajaría,1,verb,other,encajar,B2,would fit
presidio,1,noun,masculine,presidio,B2,prison
eunucos,1,noun,masculine,eunuco,B2,eunuchs
chingados,1,noun,masculine,chingado,B2,damn
despilfarro,1,noun,masculine,despilfarro,B2,waste
delatarme,1,verb,other,delatar,B2,to betray
ortodoxos,1,adjective,masculine,ortodoxo,B2,orthodox
tarada,1,adjective,feminine,tarada,B2,silly
demostraría,1,verb,other,demostrar,B2,would demonstrate
profanar,1,verb,other,profanar,B2,to desecrate
malignas,1,adjective,feminine,maligno,B2,malignant
detonante,1,adjective,masculine,detonante,B2,explosive
naftalina,1,noun,feminine,naftalina,B2,naphthalene
ex-convicto,1,noun,masculine,exconvicto,B2,ex-convict
maña,1,noun,feminine,maña,B2,skill
convergencia,1,noun,feminine,convergencia,B2,convergence
reparos,1,noun,masculine,reparo,B2,objections
antibombas,1,noun,feminine,antibomba,B2,anti-bomb
biotecnología,1,noun,feminine,biotecnología,B2,biotechnology
ocultismo,1,noun,masculine,ocultismo,B2,occultism
venerado,1,adjective,masculine,venerado,B2,venerated
peregrinaje,1,noun,masculine,peregrinaje,B2,pilgrimage
maricon,1,noun,masculine,maricón,B2,faggot
fallidos,1,adjective,masculine,fallido,B2,failed
llevárselos,1,verb,other,llevarse,B2,to take away
chanchullos,1,noun,masculine,chanchullo,B2,bribe
desconocía,1,verb,other,desconocer,B2,did not know
mezquinos,1,adjective,masculine,mezquino,B2,mean
ocultación,1,noun,feminine,ocultación,B2,concealment
inanición,1,noun,feminine,inanición,B2,starvation
sinapsis,1,noun,feminine,sinapsis,B2,synapse
putrefacción,1,noun,feminine,putrefacción,B2,putrefaction
emergen,1,verb,other,emergir,B2,to emerge
edicto,1,noun,masculine,edicto,B2,edict
artilleros,1,noun,masculine,artillero,B2,artillerists
lascivo,1,adjective,masculine,lascivo,B2,lascivious
compensártelo,1,verb,other,compensártelo,B2,to compensate for it to you
respectivos,1,adjective,masculine,respectivo,B2,respective
criminalístico,1,adjective,masculine,criminalístico,B2,forensic
pasáramos,1,verb,other,pasar,B2,we would pass
atraería,1,verb,other,atraer,B2,would attract
penitenciaria,1,noun,feminine,penitenciaria,B2,penitentiary
soneto,1,noun,masculine,soneto,B2,sonnet
comercialización,1,noun,feminine,comercialización,B2,marketing
aeronáutica,1,noun,feminine,aeronáutica,B2,aeronautics
espontaneidad,1,noun,feminine,espontaneidad,B2,spontaneity
contrólese,1,verb,other,controlarse,B2,control yourself
vendria,1,verb,other,venir,B2,would come
tratable,1,adjective,other,tratabled,B2,tractable
pornográfica,1,adjective,feminine,pornográfica,B2,pornographic
poseídos,1,adjective,masculine,poseído,B2,possessed
sicótico,1,adjective,masculine,sicótico,B2,psychotic
videntes,1,noun,masculine,vidente,B2,seer
exquisitos,1,adjective,masculine,exquisito,B2,exquisite
escribano,1,noun,masculine,escribano,B2,notary
musicalmente,1,adverb,other,musicalmente,B2,musically
fauces,1,noun,feminine,fauces,B2,throat
séptico,1,adjective,masculine,séptico,B2,septic
caducidad,1,noun,feminine,caducidad,B2,expiration
cognitiva,1,adjective,feminine,cognitivo,B2,cognitive
deslizándose,1,verb,other,deslizarse,B2,sliding
extracurriculares,1,adjective,feminine,extracurricular,B2,extracurricular
agüero,1,noun,masculine,agüero,B2,omen
magníficamente,1,adverb,other,magníficamente,B2,magnificently
satisfaga,1,verb,other,satisfacer,B2,satisfy
sobrante,1,adjective,masculine,sobrante,B2,surplus
sobornando,1,verb,other,sobornar,B2,bribing
terratenientes,1,noun,masculine,terrateniente,B2,landowners
cicuta,1,noun,feminine,cicuta,B2,hemlock
golpearse,1,verb,other,golpearse,B2,to hit oneself
adelantados,1,adjective,masculine,adelantado,B2,advanced
