word,frequency,type,gender,dictionaryForm,languageLevel,english
sábados,11,noun,masculine,sábado,A1,Saturdays
agencias,11,noun,feminine,agencia,A1,agencies
banca,11,noun,feminine,banca,A1,bank
retrete,11,noun,masculine,retrete,A1,toilet
tazón,11,noun,masculine,tazón,A1,bowl
activar,11,verb,other,activar,A1,to activate
uvas,11,noun,feminine,uva,A1,grapes
congelador,11,noun,masculine,congelador,A1,freezer
canasta,11,noun,feminine,canasta,A1,basket
antena,11,noun,feminine,antena,A1,antenna
taquilla,11,noun,feminine,taquilla,A1,ticket office
tenerme,11,verb,other,tener,A1,to have
mojada,11,adjective,feminine,mojada,A1,wet
coser,11,verb,other,coser,A1,to sew
calzones,11,noun,masculine,calzón,A1,underwear
dadas,11,noun,feminine,dada,A1,given
patata,11,noun,feminine,patata,A1,potato
flaco,11,adjective,masculine,flaco,A1,thin
vendas,11,noun,feminine,venda,A1,sales
ostras,11,noun,feminine,ostra,A1,oysters
cenas,11,noun,feminine,cena,A1,dinner
dieciséis,11,noun,masculine,dieciséis,A1,sixteen
etc.,11,other,other,etcétera,A1,etcetera
ire,11,verb,other,ir,A1,to go
bota,11,noun,feminine,bota,A1,boot
noventa,11,noun,feminine,noventa,A1,ninety
espejos,11,noun,masculine,espejo,A1,mirrors
indias,11,noun,feminine,india,A1,India
cenamos,11,verb,other,cenar,A1,we have dinner
tambores,11,noun,masculine,tambores,A1,drums
cejas,11,noun,feminine,ceja,A1,eyebrows
alambre,11,noun,masculine,alambre,A1,wire
suegro,11,noun,masculine,suegro,A1,father-in-law
lloro,11,verb,other,llorar,A1,I cry
dato,11,noun,masculine,dato,A1,data
morena,11,noun,feminine,morena,A1,brunette
dormimos,11,verb,other,dormir,A1,we sleep
barca,11,noun,feminine,barca,A1,boat
espacios,11,noun,masculine,espacio,A1,spaces
vainilla,11,noun,feminine,vainilla,A1,vanilla
banderas,11,noun,feminine,bandera,A1,flags
manguera,11,noun,feminine,manguera,A1,hose
cifra,11,noun,feminine,cifra,A1,digit
anos,11,noun,masculine,año,A1,year
medallas,11,noun,feminine,medalla,A1,medals
ba,11,other,other,ba,A1,go (3rd person singular of 'ir')
tires,11,noun,masculine,neumático,A1,tire
cabras,10,noun,feminine,cabra,A1,goats
cafe,10,noun,masculine,café,A1,coffee
cinturones,10,noun,masculine,cinturón,A1,belts
ganso,10,noun,masculine,ganso,A1,goose
carreta,10,noun,feminine,carreta,A1,cart
abrazar,10,verb,other,abrazar,A1,to hug
tomarla,10,verb,other,tomarla,A1,to take it
entrara,10,verb,other,entrar,A1,to enter
pilas,10,noun,feminine,pila,A1,batteries
pasto,10,noun,masculine,pasto,A1,grass
sanos,10,adjective,masculine,sano,A1,healthy
aspirina,10,noun,feminine,aspirina,A1,aspirin
turista,10,noun,masculine,turista,A1,tourist
veinticinco,10,noun,other,veinticinco,A1,twenty-five
carpa,10,noun,feminine,carpa,A1,tent
gonna,10,other,other,going to,A1,going to
lima,10,noun,feminine,lima,A1,lime
afeitar,10,verb,other,afeitar,A1,to shave
ricas,10,adjective,feminine,rica,A1,rich
dieciocho,10,other,other,dieciocho,A1,eighteen
sexta,10,adjective,feminine, Sexta,A1,sixth
trapo,10,noun,masculine,trapo,A1,rag
barbilla,10,noun,feminine,barbilla,A1,chin
dire,10,verb,other,decir,A1,to say
cancela,10,noun,feminine,cancelas,A1,gate
patrullas,10,noun,feminine,patrulla,A1,patrol
motos,10,noun,feminine,moto,A1,motorcycles
peli,10,noun,feminine,película,A1,movie
consultar,10,verb,other,consultar,A1,to consult
acampar,10,verb,other,acampar,A1,to camp
frescos,10,noun,masculine,fresco,A1,cool
ponerlos,10,verb,other,poner,A1,to put them
bailo,10,verb,other,bailar,A1,I dance
bocadillos,10,noun,masculine,bocadillo,A1,sandwiches
aurora,10,noun,feminine,aurora,A1,dawn
robamos,10,verb,other,robar,A1,we steal
pesas,10,noun,feminine,pesa,A1,weights
panza,10,noun,feminine,panza,A1,belly
gritas,10,verb,other,gritar,A1,you shout
repartir,10,verb,other,repartir,A1,to distribute
trineo,10,noun,masculine,trineo,A1,sled
foco,10,noun,masculine,foco,A1,light bulb
encendedor,10,noun,masculine,encendedor,A1,lighter
turcos,10,noun,masculine,turco,A1,Turks
peluquería,10,noun,feminine,peluquería,A1,hair salon
contestas,10,verb,other,contestar,A1,to answer
fibras,10,noun,feminine,fibra,A1,fibers
frescas,10,adjective,feminine,fresca,A1,fresh
esponja,10,noun,feminine,esponja,A1,sponge
naranjas,10,noun,feminine,naranja,A1,oranges
mudarte,10,verb,other,mudar,A1,to move (to a new place)
osito,10,noun,masculine,osito,A1,bear cub
pinzas,10,noun,feminine,pinza,A1,tweezers
masculina,10,adjective,feminine,masculino,A1,masculine
barriles,10,noun,masculine,barril,A1,barrels
machos,10,noun,masculine,macho,A1,males
alarmas,10,noun,feminine,alarma,A1,alarms
vena,10,noun,feminine,vena,A1,vein
dinosaurio,10,noun,masculine,dinosaurio,A1,dinosaur
eje,10,noun,masculine,eje,A1,axis
cm,10,other,other,centímetro,A1,centimeter
toros,10,noun,masculine,toro,A1,bulls
peniques,10,noun,masculine,penique,A1,penny
labio,10,noun,masculine,labio,A1,lip
ano,10,noun,masculine,año,A1,year
futbol,9,noun,masculine,fútbol,A1,football
libreta,9,noun,feminine,libreta,A1,notebook
europea,9,adjective,feminine,europea,A1,European
etcétera,9,other,other,etcétera,A1,etcetera
monton,9,noun,masculine,montón,A1,heap
tobillos,9,noun,masculine,tobillo,A1,ankles
cenando,9,verb,other,cenar,A1,dining
rayas,9,noun,feminine,raya,A1,stripes
gatita,9,noun,feminine,gatita,A1,kitten
manteca,9,noun,feminine,manteca,A1,lard
penes,9,noun,masculine,pene,A1,penis
capucha,9,noun,feminine,capucha,A1,hood
kg,9,other,other,kilogramo,A1,kilogram
zanahoria,9,noun,feminine,zanahoria,A1,carrot
mirarla,9,verb,other,mirar,A1,to look at her
muslos,9,noun,masculine,muslo,A1,thighs
dormidos,9,adjective,masculine,dormido,A1,asleep
cabellos,9,noun,masculine,cabello,A1,hair
etiquetas,9,noun,feminine,etiqueta,A1,labels
gata,9,noun,feminine,gata,A1,female cat
recreo,9,noun,masculine,recreo,A1,recess
celeste,9,adjective,other,celeste,A1,sky blue
diaria,9,adjective,feminine,diario,A1,daily
camara,9,noun,feminine,cámara,A1,camera
nuera,9,noun,feminine,nuera,A1,daughter-in-law
farol,9,noun,masculine,farol,A1,lantern
atletas,9,noun,masculine,atleta,A1,athlete
lenguas,9,noun,feminine,lengua,A1,languages
cascos,9,noun,masculine,casco,A1,helmet
bicicletas,9,noun,feminine,bicicleta,A1,bicycles
nacen,9,verb,other,nacer,A1,they are born
quinientos,9,other,other,quinientos,A1,five hundred
fresas,9,noun,feminine,fresa,A1,strawberries
dormitorios,9,noun,masculine,dormitorio,A1,bedrooms
tonelada,9,noun,feminine,tonelada,A1,ton
vara,9,noun,feminine,vara,A1,rod
discoteca,9,noun,feminine,discoteca,A1,club
sellos,9,noun,masculine,sello,A1,stamps
sudar,9,verb,other,sudar,A1,to sweat
fresa,9,noun,feminine,fresa,A1,strawberry
abu,9,noun,masculine,abu,A1,grandfather
diecisiete,9,other,other,diecisiete,A1,seventeen
hala,9,interjection,other,hala,A1,come on
centímetro,9,noun,masculine,centímetro,A1,centimeter
viajan,9,verb,other,viajar,A1,to travel
coreano,9,adjective,masculine,coreano,A1,Korean
ligas,9,noun,feminine,liga,A1,league
duchas,9,noun,feminine,ducha,A1,showers
cartón,9,noun,masculine,cartón,A1,cardboard
rima,9,noun,feminine,rima,A1,rhyme
pañal,9,noun,masculine,pañal,A1,diaper
tirarlo,9,verb,other,tirar,A1,to throw it
cruces,9,noun,feminine,cruz,A1,crosses
camarones,9,noun,masculine,camarón,A1,shrimp
men,9,noun,masculine,hombre,A1,man
ranas,9,noun,feminine,rana,A1,frogs
ingles,9,proprer-noun,other,inglés,A1,English
comerse,9,verb,other,comer,A1,to eat
nalgas,9,noun,feminine,nalga,A1,buttocks
papito,9,noun,masculine,papito,A1,daddy
tierna,9,adjective,feminine,tierno,A1,tender
esquinas,9,noun,feminine,esquina,A1,corners
cebollas,9,noun,feminine,cebolla,A1,onions
laguna,9,noun,feminine,laguna,A1,lagoon
yeso,9,noun,masculine,yeso,A1,plaster
habitacion,9,noun,feminine,habitación,A1,room
generar,9,verb,other,generar,A1,to generate
sí.,9,other,other,sí,A1,yes
reportar,9,verb,other,reportar,A1,to report
pisar,9,verb,other,pisar,A1,to step
canguro,9,noun,masculine,canguro,A1,kangaroo
cocinas,9,noun,feminine,cocina,A1,kitchens
aluminio,9,noun,masculine,aluminio,A1,aluminum
lona,9,noun,feminine,lona,A1,canvas
loro,9,noun,masculine,loro,A1,parrot
bocas,9,noun,feminine,boca,A1,mouths
nino,9,noun,masculine,niño,A1,boy
cofre,9,noun,masculine,cofre,A1,chest
sing,9,verb,other,cantar,A1,to sing
màs,9,adverb,other,más,A1,more
pegue,9,verb,other,pegar,A1,to stick
fritos,9,noun,masculine,frito,A1,fried (food)
enanos,9,noun,masculine,enano,A1,dwarfs
bebas,8,verb,other,beber,A1,to drink
alfombras,8,noun,feminine,alfombra,A1,carpets
lavando,8,verb,other,lavar,A1,washing
tenes,8,verb,other,tener,A1,to have
calorías,8,noun,feminine,caloría,A1,calories
parche,8,noun,masculine,parche,A1,patch
cultivo,8,noun,masculine,cultivo,A1,cultivation
conejito,8,noun,masculine,conejito,A1,bunny
básicas,8,adjective,feminine,básica,A1,basic
estacionar,8,verb,other,estacionar,A1,to park
fachada,8,noun,feminine,fachada,A1,facade
pedos,8,noun,masculine,pedo,A1,flatulence
bistec,8,noun,masculine,bistec,A1,steak
almohadas,8,noun,feminine,almohada,A1,pillows
alumna,8,noun,feminine,alumna,A1,female student
costilla,8,noun,feminine,costilla,A1,rib
estã,8,other,other,está,A1,is
tostada,8,noun,feminine,tostada,A1,toast
pulpo,8,noun,masculine,pulpo,A1,octopus
panadería,8,noun,feminine,panadería,A1,bakery
zorras,8,noun,feminine,zorra,A1,vixens
paradas,8,noun,feminine,parada,A1,stops
uña,8,noun,feminine,uña,A1,nail
bolsos,8,noun,masculine,bolso,A1,bags
calcular,8,verb,other,calcular,A1,to calculate
estufa,8,noun,feminine,estufa,A1,stove
despejar,8,verb,other,despejar,A1,to clear
mamás,8,noun,feminine,mamá,A1,moms
lloran,8,verb,other,llorar,A1,they cry
charco,8,noun,masculine,charco,A1,puddle
noveno,8,adjective,masculine,noveno,A1,ninth
clic,8,noun,masculine,clic,A1,click
acompañarte,8,verb,other,acompañar,A1,to accompany you
traga,8,verb,other,tragar,A1,to swallow
co,8,other,other,co,A1,with
piña,8,noun,feminine,piña,A1,pineapple
fregadero,8,noun,masculine,fregadero,A1,sink
perritos,8,noun,masculine,perrito,A1,puppies
escultura,8,noun,feminine,escultura,A1,sculpture
viajo,8,verb,other,viajar,A1,I travel
esquiar,8,verb,other,esquiar,A1,to ski
arcilla,8,noun,feminine,arcilla,A1,clay
ciao,8,other,other,ciao,A1,hello
pos,8,other,other,pos,A1,position
marrones,8,adjective,plural,marrón,A1,brown
lagarto,8,noun,masculine,lagarto,A1,lizard
aspiradora,8,noun,feminine,aspiradora,A1,vacuum cleaner
rampa,8,noun,feminine,rampa,A1,ramp
cucaracha,8,noun,feminine,cucaracha,A1,cockroach
marioneta,8,noun,feminine,marioneta,A1,puppet
sanar,8,verb,other,sanar,A1,to heal
patinar,8,verb,other,patinar,A1,to skate
milímetros,8,noun,masculine,milímetro,A1,millimeters
momia,8,noun,feminine,momia,A1,mummy
heno,8,noun,masculine,heno,A1,hay
olfato,8,noun,masculine,olfato,A1,scent
per,8,preposition,other,por,A1,for
turismo,8,noun,masculine,turismo,A1,tourism
cargador,8,noun,masculine,cargador,A1,charger
puntas,8,noun,feminine,punta,A1,tips
chivo,8,noun,masculine,chivo,A1,goat
tartas,8,noun,feminine,tarta,A1,cakes
bailarines,8,noun,masculine,bailarín,A1,dancers
muslo,8,noun,masculine,muslo,A1,thigh
jarabe,8,noun,masculine,jarabe,A1,syrup
mercados,8,noun,masculine,mercado,A1,markets
temperaturas,8,noun,feminine,temperatura,A1,temperatures
piojos,8,noun,masculine,piojo,A1,lice
bailarinas,8,noun,feminine,bailarina,A1,dancers
estatuas,8,noun,feminine,estatua,A1,statues
despensa,8,noun,feminine,despensa,A1,pantry
baratas,8,noun,feminine,barata,A1,cheap (feminine plural)
servilleta,8,noun,feminine,servilleta,A1,napkin
dais,8,noun,feminine,daisy,A1,daisy
tejidos,8,noun,masculine,tejido,A1,tissue
és,8,verb,other,ser,A1,to be
jovenes,8,noun,masculine,joven,A1,young people
lluvias,8,noun,feminine,lluvia,A1,rains
niza,8,noun,feminine,niza,A1,noblewoman
divertir,8,verb,other,divertir,A1,to entertain
litro,8,noun,masculine,litro,A1,liter
trapos,8,noun,masculine,trapo,A1,rags
mascar,8,verb,other,mascar,A1,to chew
uva,8,noun,feminine,uva,A1,grape
gestos,8,noun,masculine,gesto,A1,gestures
aro,8,noun,masculine,aro,A1,ring
bailan,8,verb,other,bailar,A1,dance
lastime,7,other,other,lastime,A1,last time
besas,7,verb,other,besar,A1,you kiss
sartén,7,noun,feminine,sartén,A1,frying pan
pipí,7,noun,masculine,pipí,A1,pee
lunas,7,noun,feminine,luna,A1,moon
bájala,7,verb,other,bajar,A1,lower it
llenando,7,verb,other,llenar,A1,filling
cerillas,7,noun,feminine,cerilla,A1,matches
champú,7,noun,masculine,champú,A1,shampoo
muñecos,7,noun,masculine,muñeco,A1,dolls
cantina,7,noun,feminine,cantina,A1,canteen
lechuga,7,noun,feminine,lechuga,A1,lettuce
ancla,7,noun,feminine,ancla,A1,anchor
policias,7,noun,masculine,policía,A1,police officer
borra,7,verb,other,borrar,A1,to erase
pozos,7,noun,masculine,pozo,A1,well
volamos,7,verb,other,volar,A1,we fly
costura,7,noun,feminine,costura,A1,sewing
corremos,7,verb,other,correr,A1,we run
yegua,7,noun,feminine,yegua,A1,mare
pequeñito,7,adjective,masculine,pequeñito,A1,tiny
zanja,7,noun,feminine,zanja,A1,ditch
mayonesa,7,noun,feminine,mayonesa,A1,mayonnaise
aburridas,7,adjective,feminine,aburrida,A1,boring
hijita,7,noun,feminine,hijita,A1,little daughter
guisantes,7,noun,masculine,guisante,A1,peas
o.,7,conjunction,other,o,A1,or
non,7,other,other,no,A1,no
amarillos,7,adjective,masculine,amarillo,A1,yellow
lámparas,7,noun,feminine,lámpara,A1,lamps
niñito,7,noun,masculine,niñito,A1,little boy
paseos,7,noun,masculine,paseo,A1,walk
tornillo,7,noun,masculine,tornillo,A1,screw
orar,7,verb,other,orar,A1,to pray
verles,7,verb,other,ver,A1,to see them
firmo,7,verb,other,firmar,A1,to sign
floja,7,adjective,feminine,floja,A1,lazy
aula,7,noun,feminine,aula,A1,classroom
copiar,7,verb,other,copiar,A1,to copy
borrador,7,noun,masculine,borrador,A1,eraser
colas,7,noun,feminine,cola,A1,queue
cuchilla,7,noun,feminine,cuchilla,A1,blade
faldas,7,noun,feminine,falda,A1,skirts
barbero,7,noun,masculine,barbero,A1,barber
lente,7,noun,feminine,lente,A1,lens
vente,7,verb,other,vender,A1,to sell
contesto,7,verb,other,contestar,A1,to answer
porcelana,7,noun,feminine,porcelana,A1,porcelain
mapache,7,noun,masculine,mapache,A1,raccoon
llantas,7,noun,feminine,llanta,A1,tires
teta,7,noun,feminine,teta,A1,tit
margaritas,7,noun,feminine,margarita,A1,daisies
mu,7,pronoun,other,mu,A1,me
invite,7,verb,other,invitar,A1,to invite
remo,7,noun,masculine,remo,A1,oar
chiquita,7,adjective,feminine,chiquita,A1,little
aparcado,7,adjective,masculine,aparcado,A1,parked
com,7,verb,other,comer,A1,to eat
yogur,7,noun,masculine,yogur,A1,yogurt
peters,7,proprer-noun,other,Peter,A1,Peter
cascada,7,noun,feminine,cascada,A1,waterfall
caine,7,noun,masculine,caín,A1,Cain
hai,7,other,other,hay,A1,there is/are
si.,7,other,other,sí,A1,yes
mamita,7,noun,feminine,mamita,A1,little mother
prado,7,noun,masculine,prado,A1,meadow
funda,7,noun,feminine,funda,A1,case
taladro,7,noun,masculine,taladro,A1,drill
acuario,7,noun,masculine,acuario,A1,aquarium
caminan,7,verb,other,caminar,A1,to walk
armarios,7,noun,masculine,armario,A1,cupboards
hongo,7,noun,masculine,hongo,A1,mushroom
aparcar,7,verb,other,aparcar,A1,to park
bombón,7,noun,masculine,bombón,A1,marshmallow
leen,7,verb,other,leer,A1,to read
tortitas,7,noun,feminine,tortita,A1,pancakes
entrenadora,7,noun,feminine,entrenadora,A1,female coach
cabalgar,7,verb,other,cabalgar,A1,to ride
teclado,7,noun,masculine,teclado,A1,keyboard
columnas,7,noun,feminine,columna,A1,columns
lápices,7,noun,masculine,lápiz,A1,pencils
cantó,7,verb,other,cantar,A1,sang
hoyos,7,noun,masculine,hoyo,A1,hole
via,7,noun,feminine,vía,A1,way
prender,7,verb,other,prender,A1,to turn on
poseo,7,verb,other,poseer,A1,I possess
viviendas,7,noun,feminine,vivienda,A1,dwellings
presas,7,noun,feminine,presa,A1,dams
aburro,7,verb,other,aburrir,A1,to bore
truenos,7,noun,masculine,trueno,A1,thunder
cajones,7,noun,masculine,cajón,A1,drawers
pulgares,7,noun,masculine,pulgar,A1,thumbs
tios,7,noun,masculine,tío,A1,uncles
boba,6,adjective,feminine,boba,A1,foolish
tarro,6,noun,masculine,tarro,A1,jar
principe,6,noun,masculine,príncipe,A1,prince
fósforo,6,noun,masculine,fósforo,A1,match
pegan,6,verb,other,pegar,A1,to hit
beban,6,verb,other,beber,A1,to drink
macarrones,6,noun,masculine,macarrón,A1,macaroni
pararse,6,verb,other,pararse,A1,to stand up
dare,6,verb,other,dar,A1,to give
pié,6,noun,masculine,pié,A1,foot
bajaron,6,verb,other,bajar,A1,they went down
soplar,6,verb,other,soplar,A1,to blow
tetera,6,noun,feminine,tetera,A1,teapot
mesera,6,noun,feminine,mesera,A1,waitress
peine,6,noun,masculine,peine,A1,comb
manicura,6,noun,feminine,manicura,A1,manicure
cantamos,6,verb,other,cantar,A1,we sing
sacudir,6,verb,other,sacudir,A1,to shake
compres,6,verb,other,comprar,A1,to buy
darlo,6,verb,other,dar,A1,to give
donas,6,noun,feminine,dona,A1,donut
rocío,6,noun,masculine,rocío,A1,dew
apuntan,6,verb,other,apuntar,A1,they point
estudias,6,verb,other,estudiar,A1,you study
rosquillas,6,noun,feminine,rosquilla,A1,doughnuts
establos,6,noun,masculine,establo,A1,stables
lavo,6,verb,other,lavar,A1,to wash
cordones,6,noun,masculine,cordón,A1,shoelaces
ramos,6,noun,masculine,ramo,A1,branches
varita,6,noun,feminine,varita,A1,wand
codos,6,noun,masculine,codo,A1,elbow
fósforos,6,noun,masculine,fósforo,A1,matches
amorcito,6,noun,masculine,amorcito,A1,little love
aprendo,6,verb,other,aprender,A1,I learn
cafetera,6,noun,feminine,cafetera,A1,coffee maker
elevar,6,verb,other,elevar,A1,to elevate
asno,6,noun,masculine,asno,A1,donkey
pupilas,6,noun,feminine,pupila,A1,pupils
avion,6,noun,masculine,avión,A1,airplane
balanza,6,noun,feminine,balanza,A1,scale
cono,6,noun,masculine,cono,A1,cone
pequeñita,6,adjective,feminine,pequeñita,A1,tiny
bollo,6,noun,masculine,bollo,A1,bun
opuestos,6,noun,masculine,opuesto,A1,opposites
conteo,6,noun,masculine,conteo,A1,count
galletitas,6,noun,feminine,galletita,A1,cookies
serle,6,verb,other,ser,A1,to be
batir,6,verb,other,batir,A1,to beat
bese,6,verb,other,besar,A1,to kiss
programar,6,verb,other,programar,A1,to program
venado,6,noun,masculine,venado,A1,deer
cacahuetes,6,noun,masculine,cacahuete,A1,peanuts
masticar,6,verb,other,masticar,A1,to chew
despertador,6,noun,masculine,despertador,A1,alarm clock
prendas,6,noun,feminine,prenda,A1,garment
aros,6,noun,masculine,aro,A1,rings
pararte,6,verb,other,pararse,A1,to stand up
guiso,6,noun,masculine,guiso,A1,stew
chuletas,6,noun,feminine,chuleta,A1,chop
arenas,6,noun,feminine,arena,A1,sand
latir,6,verb,other,latir,A1,to beat
ahorita,6,adverb,other,ahorita,A1,right now
rito,6,noun,masculine,rito,A1,rite
mulas,6,noun,feminine,mula,A1,mules
tapar,6,verb,other,tapar,A1,to cover
servilletas,6,noun,feminine,servilleta,A1,napkins
aspirar,6,verb,other,aspirar,A1,to inhale
veranos,6,noun,masculine,verano,A1,summers
ami,6,pronoun,other,a mí,A1,to me
vere,6,verb,other,ver,A1,to see
persianas,6,noun,feminine,persiana,A1,blinds
angelito,6,noun,masculine,angelito,A1,little angel
què,6,other,other,qué,A1,what
cerezas,6,noun,feminine,cereza,A1,cherries
canoa,6,noun,feminine,canoa,A1,canoe
levantan,6,verb,other,levantar,A1,to lift
tostado,6,adjective,masculine,tostado,A1,toasted
gambas,6,noun,feminine,gamba,A1,prawns
o.k.,5,other,other,o.k.,A1,okay
ambulancias,5,noun,feminine,ambulancia,A1,ambulances
tose,5,verb,other,toser,A1,to cough
migas,5,noun,feminine,miga,A1,crumb
vocales,5,noun,feminine,vocal,A1,vowels
caballito,5,noun,masculine,caballito,A1,little horse
pescados,5,noun,masculine,pescado,A1,fish
palas,5,noun,feminine,pala,A1,shovel
peleo,5,verb,other,pelear,A1,I fight
ehm,5,other,other,ehm,A1,uh
dígitos,5,noun,masculine,dígito,A1,digits
articulo,5,noun,masculine,artículo,A1,article
cochera,5,noun,feminine,cochera,A1,garage
viv,5,verb,other,vivir,A1,to live
suelos,5,noun,masculine,suelo,A1,floors
grillo,5,noun,masculine,grillo,A1,cricket
ladra,5,verb,other,ladrar,A1,to bark
piscinas,5,noun,feminine,piscina,A1,swimming pool
prende,5,verb,other,prender,A1,to turn on
perfiles,5,noun,masculine,perfil,A1,profiles
kms,5,other,other,kilómetros,A1,kilometers
frita,5,adjective,feminine,frito,A1,fried
su-des,5,pronoun,other,su,A1,his/her/their
combinar,5,verb,other,combinar,A1,to combine
unan,5,adjective,feminine,una,A1,a/one (feminine)
deletrear,5,verb,other,deletrear,A1,to spell
bermudas,5,noun,feminine,bermuda,A1,bermuda shorts
radiador,5,noun,masculine,radiador,A1,radiator
estudiamos,5,verb,other,estudiar,A1,we study
conservas,5,noun,feminine,conserva,A1,canned food
leona,5,noun,feminine,leona,A1,lioness
troncos,5,noun,masculine,tronco,A1,trunks
gras,5,noun,masculine,gras,A1,fat
pulseras,5,noun,feminine,pulsera,A1,bracelets
fulana,5,noun,feminine,fulana,A1,female (often used pejoratively to refer to a promiscuous woman)
pagarles,5,verb,other,pagar,A1,to pay them
cabecera,5,noun,feminine,cabecera,A1,headboard
chorro,5,noun,masculine,chorro,A1,stream
caseta,5,noun,feminine,caseta,A1,cabin
titulo,5,noun,masculine,título,A1,title
secar,5,verb,other,secar,A1,to dry
ms,5,other,other,Ms.,A1,Ms.
almendras,5,noun,feminine,almendra,A1,almonds
licores,5,noun,masculine,licor,A1,liquors
palillos,5,noun,masculine,palillo,A1,chopsticks
joyero,5,noun,masculine,joyero,A1,jeweler
bayas,5,noun,feminine,baya,A1,berries
jala,5,verb,other,jalar,A1,to pull
dibuja,5,verb,other,dibujar,A1,draw
pija,5,noun,feminine,pija,A1,vulgar term for female genitalia
agarran,5,verb,other,agarrar,A1,they grab
durant,5,other,other,durante,A1,during
asfalto,5,noun,masculine,asfalto,A1,asphalt
emparedado,5,noun,masculine,emparedado,A1,sandwich
collares,5,noun,masculine,collar,A1,necklaces
olé,5,other,other,olé,A1,bravo
moco,5,noun,masculine,moco,A1,mucus
brille,5,verb,other,brillar,A1,to shine
polaca,5,adjective,feminine,polaca,A1,Polish
granito,5,noun,masculine,granito,A1,granite
gallos,5,noun,masculine,gallo,A1,roosters
gramo,5,noun,masculine,gramo,A1,gram
dá,5,verb,other,dar,A1,to give
sim,5,other,other,sí,A1,yes
ar,5,verb,other,dar,A1,to give
abuelito,5,noun,masculine,abuelito,A1,granny
lan,5,noun,feminine,lana,A1,wool
cochecito,5,noun,masculine,cochecito,A1,small car
millon,5,noun,masculine,millón,A1,million
bucear,5,verb,other,bucear,A1,to dive
tutora,5,noun,feminine,tutora,A1,tutor (female)
gallinero,5,noun,masculine,gallinero,A1,henhouse
ceros,5,noun,masculine,cero,A1,zeros
excremento,4,noun,masculine,excremento,A1,excrement
váter,4,noun,masculine,váter,A1,toilet
cucharas,4,noun,feminine,cuchara,A1,spoons
deseen,4,verb,other,desear,A1,to wish
fregar,4,verb,other,fregar,A1,to scrub
nado,4,verb,other,nadar,A1,swim
estacion,4,noun,feminine,estación,A1,station
ups,4,other,other,ups,A1,oops
frentes,4,noun,masculine,frente,A1,forehead
vámos,4,verb,other,ir,A1,let's go
tel,4,noun,masculine,teléfono,A1,phone
enchufe,4,noun,masculine,enchufe,A1,plug
cerilla,4,noun,feminine,cerilla,A1,match
tod,4,other,other,todo,A1,everything
quesos,4,noun,masculine,queso,A1,cheese
alitas,4,noun,feminine,alita,A1,wings
viajas,4,verb,other,viajar,A1,you travel
arman,4,verb,other,armar,A1,to arm
guitarras,4,noun,feminine,guitarra,A1,guitars
sabrosa,4,adjective,feminine,sabroso,A1,tasty
pasea,4,verb,other,pasear,A1,to walk
merienda,4,noun,feminine,merienda,A1,snack
ora,4,noun,feminine,hora,A1,hour
prof.,4,other,other,profesor,A1,professor
gastan,4,verb,other,gastar,A1,spend
tijera,4,noun,feminine,tijera,A1,scissors
tanga,4,noun,feminine,tanga,A1,thong
mueble,4,noun,masculine,mueble,A1,furniture
melones,4,noun,masculine,melón,A1,melons
calabazas,4,noun,feminine,calabaza,A1,pumpkin
lloriquear,4,verb,other,lloriquear,A1,to whimper
muelas,4,noun,feminine,muela,A1,molars
talk,4,verb,other,hablar,A1,to talk
rebeca,4,noun,feminine,rebeca,A1,cardigan
mangos,4,noun,masculine,mango,A1,mango
papelera,4,noun,feminine,papelera,A1,trash can
columpio,4,noun,masculine,columpio,A1,swing
poni,4,noun,masculine,poni,A1,pony
cojín,4,noun,masculine,cojín,A1,cushion
despacito,4,adverb,other,despacito,A1,slowly
sta.,4,other,other,está,A1,is
mora,4,noun,feminine,mora,A1,blackberry
sobrinos,4,noun,masculine,sobrino,A1,nephews
coreana,4,adjective,feminine,coreano,A1,Korean
alquilé,4,verb,other,alquilar,A1,I rented
burros,4,noun,masculine,burro,A1,donkeys
carteras,4,noun,feminine,cartera,A1,wallets
tirarla,4,verb,other,tirar,A1,to throw it
coles,4,noun,feminine,col,A1,cabbages
trenzas,4,noun,feminine,trenza,A1,braids
bobos,4,noun,masculine,bobo,A1,fool
vds.,4,other,other,ustedes,A1,"you (plural, informal or formal)"
bruta,4,adjective,feminine,bruto,A1,brutish
caricias,4,noun,feminine,caricia,A1,caress
orión,4,proprer-noun,masculine,Orión,A1,Orion
cines,4,noun,masculine,cine,A1,cinema
estuche,4,noun,masculine,estuche,A1,case
clóset,4,noun,masculine,clóset,A1,closet
pecera,4,noun,feminine,pecera,A1,fishbowl
prestan,4,verb,other,prestar,A1,to lend
manitas,4,noun,feminine,manita,A1,little hand
boli,4,noun,masculine,bolígrafo,A1,pen
aplaudir,4,verb,other,aplaudir,A1,to applaud
navid,4,other,other,navidad,A1,Christmas
march,4,verb,other,marchar,A1,to march
azucar,4,noun,masculine,azúcar,A1,sugar
llanta,4,noun,feminine,llanta,A1,tire
asa,4,noun,feminine,asa,A1,handle
rema,4,noun,feminine,rema,A1,oar
cuco,4,noun,masculine,cuco,A1,cuckoo
gradas,4,noun,feminine,gradA,A1,stands
palomo,4,noun,masculine,palomo,A1,male dove
carretilla,4,noun,feminine,carretilla,A1,wheelbarrow
pinos,4,noun,masculine,pino,A1,pine trees
