word,frequency,type,gender,dictionaryForm,languageLevel,english
culito,4,noun,masculine,culito,A2,little bottom
tapado,4,adjective,masculine,tapado,A2,covered
rapidito,4,adverb,other,rapidito,A2,quickly
juramos,4,verb,other,jurar,A2,we swear
abono,4,noun,masculine,abono,A2,fertilizer
quemaste,4,verb,other,quemar,A2,you burned
reptil,4,noun,masculine,reptil,A2,reptile
caligrafía,4,noun,feminine,caligrafía,A2,calligraphy
invitarnos,4,verb,other,invitar,A2,to invite us
sectores,4,noun,masculine,sector,A2,sectors
picantes,4,adjective,masculine,picante,A2,spicy
lejía,4,noun,feminine,lejía,A2,bleach
cepa,4,noun,feminine,cepa,A2,strain
barbería,4,noun,feminine,barbería,A2,barbershop
deseabas,4,verb,other,desear,A2,you wished
cómica,4,adjective,feminine,cómico,A2,comical
panfletos,4,noun,masculine,panfleto,A2,pamphlets
empezo,4,verb,other,empezar,A2,to begin
enamorar,4,verb,other,enamorar,A2,to fall in love
cuneta,4,noun,feminine,cuneta,A2,ditch
rasgo,4,noun,masculine,rasgo,A2,trait
fumador,4,noun,masculine,fumador,A2,smoker
pilares,4,noun,masculine,pilar,A2,pillar
despiertan,4,verb,other,despertar,A2,they wake up
levantaron,4,verb,other,levantar,A2,they lifted
enviarlos,4,verb,other,enviar,A2,to send them
trabajito,4,noun,masculine,trabajito,A2,small job
envio,4,noun,masculine,envío,A2,shipment
ancianas,4,noun,feminine,anciana,A2,elderly women
muerden,4,verb,other,morder,A2,to bite
mios,4,pronoun,other,mío,A2,mine
chucho,4,noun,masculine,chucho,A2,dog
respondieron,4,verb,other,responder,A2,they answered
comun,4,adjective,other,común,A2,common
dolar,4,noun,masculine,dólar,A2,dollar
andabas,4,verb,other,andar,A2,you were walking
cilindros,4,noun,masculine,cilindro,A2,cylinders
horóscopo,4,noun,masculine,horóscopo,A2,horoscope
matrículas,4,noun,feminine,matrícula,A2,enrollment
budín,4,noun,masculine,budín,A2,pudding
entusiasma,4,verb,other,entusiasmar,A2,enthuses
acordes,4,noun,masculine,acorde,A2,chords
silbar,4,verb,other,silbar,A2,to whistle
daña,4,verb,other,dañar,A2,to damage
apostó,4,verb,other,apostar,A2,bet
insultes,4,noun,masculine,insulto,A2,insult
brinda,4,verb,other,brindar,A2,to toast
capturamos,4,verb,other,capturar,A2,we capture
porciones,4,noun,feminine,porción,A2,portions
silba,4,verb,other,silbar,A2,to whistle
juntarnos,4,verb,other,juntarse,A2,to get together
fortunas,4,noun,feminine,fortuna,A2,fortune
comenzarán,4,verb,other,comenzar,A2,they will begin
trastos,4,noun,masculine,trastO,A2,junk
altavoces,4,noun,masculine,altavoz,A2,speakers
panecillo,4,noun,masculine,panecillo,A2,bun
termitas,4,noun,feminine,termita,A2,termites
camionetas,4,noun,feminine,camioneta,A2,vans
rezamos,4,verb,other,rezar,A2,we pray
pascuas,4,noun,feminine,pascua,A2,Easter
tripulantes,4,noun,masculine,tripulante,A2,crew members
proverbio,4,noun,masculine,proverbio,A2,proverb
cruzo,4,verb,other,cruzar,A2,I cross
afeitarme,4,verb,other,afeitarse,A2,to shave (oneself)
sacad,4,verb,other,sacar,A2,to take out
corrieron,4,verb,other,correr,A2,they ran
trufas,4,noun,feminine,trufa,A2,truffles
acariciar,4,verb,other,acariciar,A2,to caress
suponemos,4,verb,other,suponer,A2,we suppose
inhalador,4,noun,masculine,inhalador,A2,inhaler
suda,4,verb,other,sudar,A2,to sweat
calcula,4,verb,other,calcular,A2,to calculate
criadas,4,noun,feminine,criada,A2,maids
gastarlo,4,verb,other,gastar,A2,to spend it
lechero,4,noun,masculine,lechero,A2,milkman
seguirlos,4,verb,other,seguir,A2,to follow them
averiado,4,adjective,masculine,avariado,A2,broken
exitosos,4,adjective,masculine,exitoso,A2,successful
líquida,4,adjective,feminine,líquido,A2,liquid
bajarse,4,verb,other,bajarse,A2,to get off
bastar,4,verb,other,bastar,A2,to be enough
moverla,4,verb,other,mover,A2,to move her
utilizas,4,verb,other,utilizar,A2,you use
escarabajos,4,noun,masculine,escarabajo,A2,beetles
apoyas,4,verb,other,apoyar,A2,you support
gritaban,4,verb,other,gritar,A2,they shouted
beat,4,verb,other,batir,A2,to beat
avestruz,4,noun,masculine,avestruz,A2,ostrich
cumplan,4,verb,other,cumplir,A2,to fulfill
descubriré,4,verb,other,descubrir,A2,I will discover
primarias,4,noun,feminine,primaria,A2,primary
secretaría,4,noun,feminine,secretaría,A2,secretary
sexi,4,adjective,feminine,sexy,A2,sexy
aplasta,4,verb,other,aplastar,A2,to crush
repisa,4,noun,feminine,repisa,A2,shelf
licorería,4,noun,feminine,licorería,A2,liquor store
tortolitos,4,noun,masculine,tortolito,A2,doves
recoges,4,verb,other,recoger,A2,you collect
despertarla,4,verb,other,despertar,A2,to wake (her) up
atrapemos,4,verb,other,atrapar,A2,let's catch
cisnes,4,noun,masculine,cisne,A2,swans
rudos,4,adjective,masculine,rudo,A2,rough
miralo,4,verb,other,mirar,A2,look at it
monedero,4,noun,masculine,monedero,A2,wallet
metete,4,verb,other,meterse,A2,get in
compartiremos,4,verb,other,compartir,A2,we will share
esmalte,4,noun,masculine,esmalte,A2,enamel
firmamos,4,verb,other,firmar,A2,we sign
tallo,4,noun,masculine,tallo,A2,stem
caricatura,4,noun,feminine,caricatura,A2,caricature
andate,4,verb,other,andar,A2,walk
derramada,4,adjective,feminine,derramada,A2,spilled
plataformas,4,noun,feminine,plataforma,A2,platforms
callejones,4,noun,masculine,callejón,A2,alleys
conductora,4,noun,feminine,conductora,A2,driver
cubrimos,4,verb,other,cubrir,A2,we cover
damasco,4,noun,masculine,damasco,A2,apricot
creedme,4,verb,other,creerme,A2,believe me
mojados,4,noun,masculine,mojado,A2,wet ones
desearte,4,verb,other,desear,A2,to wish you
quemen,4,verb,other,quemar,A2,to burn
colocamos,4,verb,other,colocar,A2,we place
abrirle,4,verb,other,abrir,A2,to open for him/her
observamos,4,verb,other,observar,A2,we observe
detecta,4,verb,other,detectar,A2,detect
ojitos,4,noun,masculine,ojito,A2,little eyes
sres,4,other,masculine,Señores,A2,Sirs
malla,4,noun,feminine,malla,A2,mesh
infante,4,noun,masculine,infante,A2,infant
melodías,4,noun,feminine,melodía,A2,melodies
batidos,4,noun,masculine,batido,A2,smoothies
invitarle,4,verb,other,invitar,A2,to invite him
avispas,4,noun,feminine,avispa,A2,wasps
tomalo,4,verb,other,tomar,A2,take it
dulcemente,4,adverb,other,dulcemente,A2,sweetly
noruego,4,adjective,masculine,noruego,A2,Norwegian
llanuras,4,noun,feminine,llanura,A2,plains
vikingo,4,noun,masculine,vikingo,A2,Viking
termómetro,4,noun,masculine,termómetro,A2,thermometer
polilla,4,noun,feminine,polilla,A2,moth
deposito,4,noun,masculine,depósito,A2,deposit
torero,4,noun,masculine,torero,A2,bullfighter
caminemos,4,verb,other,caminar,A2,let's walk
despeja,4,verb,other,despejar,A2,to clear
telaraña,4,noun,feminine,telaraña,A2,spiderweb
presionó,4,verb,other,presionar,A2,pressed
causaste,4,verb,other,causar,A2,you caused
montura,4,noun,feminine,montura,A2,mounting
pásate,4,verb,other,pasar,A2,pass
heladas,4,noun,feminine,helada,A2,frost
avisen,4,verb,other,avisar,A2,to notify
moras,4,noun,feminine,mora,A2,blackberries
pican,4,verb,other,picar,A2,to sting
editar,4,verb,other,editar,A2,to edit
sato,4,noun,masculine,sato,A2,stray dog
palacios,4,noun,masculine,palacio,A2,palace
regalaron,4,verb,other,regalar,A2,they gave as a gift
limpian,4,verb,other,limpiar,A2,to clean
rie,4,verb,other,reír,A2,to laugh
cuatrocientos,4,noun,masculine,cuatrocientos,A2,four hundred
maqueta,4,noun,feminine,maqueta,A2,model
cantes,4,verb,other,cantar,A2,you sing
dedicamos,3,verb,other,dedicar,A2,we dedicate
eliminamos,3,verb,other,eliminar,A2,we eliminate
firmaron,3,verb,other,firmar,A2,they signed
espárragos,3,noun,masculine,espárrago,A2,asparagus
rugido,3,noun,masculine,rugido,A2,roar
obstinada,3,adjective,feminine,obstinada,A2,obstinate
ándale,3,other,other,ándale,A2,come on
chalet,3,noun,masculine,chalet,A2,cottage
enciendes,3,verb,other,encender,A2,you light
movieron,3,verb,other,mover,A2,they moved
atlético,3,adjective,masculine,atlético,A2,athletic
corramos,3,verb,other,correr,A2,let's run
entreno,3,verb,other,entrenar,A2,to train
sita,3,noun,feminine,sita,A2,date (social occasion)
filtros,3,noun,masculine,filtro,A2,filters
armónica,3,noun,feminine,armónica,A2,harmonica
acomodar,3,verb,other,acomodar,A2,to arrange
calderas,3,noun,feminine,caldera,A2,boiler
carrusel,3,noun,masculine,carrusel,A2,carousel
florista,3,noun,feminine,florista,A2,florist
respetamos,3,verb,other,respetar,A2,we respect
elaborar,3,verb,other,elaborar,A2,to elaborate
encargando,3,verb,other,encargar,A2,to charge
dormirse,3,verb,other,dormirse,A2,to fall asleep
termínala,3,verb,other,terminar,A2,finish
autora,3,noun,feminine,autora,A2,author
huimos,3,verb,other,huir,A2,we flee
acompañarlo,3,verb,other,acompañar,A2,to accompany him
camioneros,3,noun,masculine,camionero,A2,truck drivers
orgánicos,3,adjective,masculine,orgánico,A2,organic
dalo,3,verb,other,dar,A2,give it
crucemos,3,verb,other,cruzar,A2,let's cross
tirantes,3,noun,masculine,tirante,A2,braces
aver,3,verb,other,aver,A2,to have
sostienes,3,verb,other,sostener,A2,you hold
manchada,3,adjective,feminine,manchada,A2,stained
picas,3,noun,feminine,pica,A2,spade
buzo,3,noun,masculine,buzo,A2,diver
tentáculos,3,noun,masculine,tentáculo,A2,tentacles
rebajas,3,noun,feminine,rebaja,A2,sales
lavó,3,verb,other,lavar,A2,he/she washed
talle,3,noun,masculine,talle,A2,size
labores,3,noun,feminine,labor,A2,work
ponerles,3,verb,other,poner,A2,"to put, to place"
elevación,3,noun,feminine,elevación,A2,elevation
págame,3,verb,other,pagar,A2,pay me
saltaré,3,verb,other,saltar,A2,I will jump
retrovisor,3,noun,masculine,retrovisor,A2,rearview mirror
acusas,3,verb,other,acusar,A2,you accuse
bañarte,3,verb,other,bañarse,A2,to bathe (yourself)
sientese,3,verb,other,sentarse,A2,sit down
celebraciones,3,noun,feminine,celebración,A2,celebrations
beses,3,noun,feminine,base,A2,bases
cochino,3,adjective,masculine,cochino,A2,dirty
llené,3,verb,other,llenar,A2,I filled
empujaste,3,verb,other,empujar,A2,you pushed
termínalo,3,verb,other,terminar,A2,finish it
pecas,3,noun,feminine,peca,A2,freckles
lagartija,3,noun,feminine,lagartija,A2,lizard
dibujé,3,verb,other,dibujar,A2,I drew
chimeneas,3,noun,feminine,chimenea,A2,chimneys
filma,3,verb,other,filmar,A2,to film
presioné,3,verb,other,presionar,A2,I pressed
giren,3,verb,other,girar,A2,to turn
callos,3,noun,masculine,callo,A2,callus
australianos,3,noun,masculine,australiano,A2,Australians
ignoran,3,verb,other,ignorar,A2,to ignore
hermanastro,3,noun,masculine,hermanastro,A2,stepbrother
ordenaré,3,verb,other,ordenar,A2,I will order
romances,3,noun,masculine,romance,A2,romance
bajarte,3,verb,other,bajar,A2,to lower
icono,3,noun,masculine,ícono,A2,icon
usos,3,noun,masculine,uso,A2,uses
escríbelo,3,verb,other,escribir,A2,write it
colocas,3,verb,other,colocar,A2,to place
rompemos,3,verb,other,romper,A2,we break
tumbada,3,adjective,feminine,tumbada,A2,lying down
silicona,3,noun,feminine,silicona,A2,silicone
paisano,3,noun,masculine,paisano,A2,countryman
separaremos,3,verb,other,separar,A2,we will separate
pelis,3,noun,feminine,película,A2,movies
chequera,3,noun,feminine,chequera,A2,checkbook
hamaca,3,noun,feminine,hamaca,A2,hammock
cruzaremos,3,verb,other,cruzar,A2,we will cross
asustaron,3,verb,other,asustar,A2,scared
caricaturas,3,noun,feminine,caricatura,A2,cartoons
pastelero,3,noun,masculine,pastelero,A2,pastry chef
leyeron,3,verb,other,leer,A2,they read
barracas,3,noun,feminine,barraca,A2,barracks
reservaciones,3,noun,feminine,reservación,A2,reservations
prometemos,3,verb,other,prometer,A2,we promise
pisó,3,verb,other,pisar,A2,to step
pelees,3,verb,other,pelear,A2,fight
quemaré,3,verb,other,quemar,A2,I will burn
colgué,3,verb,other,colgar,A2,to hang
seña,3,noun,feminine,seña,A2,sign
cuestas,3,noun,feminine,cuesta,A2,slope
rellenos,3,noun,masculine,relleno,A2,stuffing
tapones,3,noun,masculine,tapón,A2,stoppers
fraile,3,noun,masculine,fraile,A2,friar
cómprame,3,verb,other,comprar,A2,buy for me
crucigrama,3,noun,masculine,crucigrama,A2,crossword
extensiones,3,noun,feminine,extensión,A2,extensions
colecciona,3,verb,other,coleccionar,A2,collect
avisarles,3,verb,other,avisar,A2,to inform them
esperaron,3,verb,other,esperar,A2,they waited
observó,3,verb,other,observar,A2,observed
traba,3,noun,feminine,traba,A2,barrier
pinté,3,verb,other,pintar,A2,I painted
manchar,3,verb,other,manchar,A2,to stain
prometen,3,verb,other,prometer,A2,they promise
organizamos,3,verb,other,organizar,A2,we organize
rezos,3,noun,masculine,rezo,A2,prayers
perezosa,3,adjective,feminine,perezoso,A2,lazy
preguntale,3,verb,other,preguntar,A2,ask him/her
toser,3,verb,other,toser,A2,to cough
arqueros,3,noun,masculine,arquero,A2,archers
pinchar,3,verb,other,pinchar,A2,to sting
conejillo,3,noun,masculine,conejillo,A2,guinea pig
resfrío,3,noun,masculine,resfrío,A2,cold (illness)
delicias,3,noun,feminine,delicia,A2,delights
asesinan,3,verb,other,asesinar,A2,they assassinate
escríbeme,3,verb,other,escribir,A2,write to me
malcriado,3,adjective,masculine,malcriado,A2,rude
sobrenombre,3,noun,masculine,sobrenombre,A2,nickname
marcan,3,verb,other,marcar,A2,to mark
conversamos,3,verb,other,conversar,A2,we talk
pille,3,verb,other,pillar,A2,to catch
limosina,3,noun,feminine,limosina,A2,limousine
adoramos,3,verb,other,adorar,A2,we adore
paleto,3,noun,masculine,paleto,A2,country bumpkin
desordenada,3,adjective,feminine,desordenada,A2,disordered
hiedra,3,noun,feminine,hiedra,A2,ivy
aterrizamos,3,verb,other,aterrizar,A2,we land
mastica,3,verb,other,masticar,A2,to chew
moveremos,3,verb,other,mover,A2,we will move
ciclista,3,noun,masculine,ciclista,A2,cyclist
oidos,3,noun,masculine,oído,A2,ears
notan,3,verb,other,notar,A2,to notice
alquilamos,3,verb,other,alquilar,A2,we rent
resolvemos,3,verb,other,resolver,A2,we resolve
brasileña,3,adjective,feminine,brasileña,A2,Brazilian
bibliotecaria,3,noun,feminine,bibliotecaria,A2,librarian
tocarle,3,verb,other,tocar,A2,to touch
perdonan,3,verb,other,perdonar,A2,to forgive
capitales,3,noun,feminine,capital,A2,capitals
cuídala,3,verb,other,cuidar,A2,take care of her
ataco,3,verb,other,atacar,A2,I attack
supervisora,3,noun,feminine,supervisora,A2,supervisor
sinagoga,3,noun,feminine,sinagoga,A2,synagogue
gargantas,3,noun,feminine,garganta,A2,throats
imagenes,3,noun,feminine,imagen,A2,images
copian,3,verb,other,copiar,A2,to copy
partiremos,3,verb,other,partir,A2,we will leave
desliz,3,noun,masculine,desliz,A2,slip
caseras,3,adjective,feminine,casera,A2,homemade
comenzo,3,verb,other,comenzar,A2,to begin
aveces,3,adverb,other,a veces,A2,sometimes
visitan,3,verb,other,visitar,A2,they visit
húmedas,3,adjective,feminine,húmedo,A2,damp
calamares,3,noun,masculine,calamar,A2,squid
montamos,3,verb,other,montar,A2,we ride
reparando,3,verb,other,reparar,A2,repairing
delgados,3,adjective,masculine,delgado,A2,slim
miraremos,3,verb,other,mirar,A2,we will look
muñequita,3,noun,feminine,muñequita,A2,little doll
rienda,3,noun,feminine,riendas,A2,rein
escultor,3,noun,masculine,escultor,A2,sculptor
cervecería,3,noun,feminine,cervecería,A2,brewery
secretarias,3,noun,feminine,secretaria,A2,secretaries
organizador,3,noun,masculine,organizador,A2,organizer
cargan,3,verb,other,cargar,A2,they load
transporta,3,verb,other,transportar,A2,to transport
ataron,3,verb,other,atar,A2,they tied
asignar,3,verb,other,asignar,A2,to assign
dictado,3,noun,masculine,dictado,A2,dictation
tejón,3,noun,masculine,tejón,A2,badger
pasatiempos,3,noun,masculine,pasatiempo,A2,hobby
atenciones,3,noun,feminine,atención,A2,attentions
arrancaron,3,verb,other,arrancar,A2,they started
júnior,3,proprer-noun,masculine,júnior,A2,junior
perilla,3,noun,feminine,perilla,A2,small beard or tuft of hair
andaban,3,verb,other,andar,A2,to walk
carretas,3,noun,feminine,carreta,A2,cart
fall,3,verb,other,caer,A2,to fall
compuerta,3,noun,feminine,compuerta,A2,gate
protegemos,3,verb,other,proteger,A2,we protect
recogemos,3,verb,other,recoger,A2,we collect
periodico,3,noun,masculine,periódico,A2,newspaper
lira,3,noun,feminine,lira,A2,lyre
bueyes,3,noun,masculine,buey,A2,ox
mejoran,3,verb,other,mejorar,A2,to improve
esmeraldas,3,noun,feminine,esmeralda,A2,emeralds
jugosa,3,adjective,feminine,jugoso,A2,juicy
casando,3,verb,other,casar,A2,to marry
charlamos,3,verb,other,charlar,A2,we talk
paseaba,3,verb,other,pasear,A2,was walking
sentara,3,verb,other,sentar,A2,to sit
desiertos,3,noun,masculine,desierto,A2,deserts
agarres,3,verb,other,agarrar,A2,to grab
ayudenme,3,verb,other,ayudarme,A2,help me
vereda,3,noun,feminine,vereda,A2,path
esperá,3,verb,other,esperar,A2,to wait
dormilón,3,noun,masculine,dormilón,A2,heavy sleeper
sábes,3,verb,other,saber,A2,to know
tesorero,3,noun,masculine,tesorero,A2,treasurer
depositar,3,verb,other,depositar,A2,to deposit
tendran,3,verb,other,tendrán,A2,they will have
cuentame,3,verb,other,contar,A2,tell me
enfadarse,3,verb,other,enfadarse,A2,to get angry
lavavajillas,3,noun,masculine,lavavajillas,A2,dishwasher
zodiaco,3,noun,masculine,zodiaco,A2,zodiac
baratijas,3,noun,feminine,baratija,A2,trinkets
besaba,3,verb,other,besar,A2,was kissing
portafolio,3,noun,masculine,portafolio,A2,portfolio
bengalas,3,noun,feminine,bengala,A2,flares
menús,3,noun,masculine,menú,A2,menus
practican,3,verb,other,practicar,A2,they practice
lanzaste,3,verb,other,lanzar,A2,you threw
neblina,3,noun,feminine,neblina,A2,mist
rastras,3,noun,feminine,rastra,A2,rake
contacté,3,verb,other,contactar,A2,I contacted
carrete,3,noun,masculine,carrete,A2,reel
contadores,3,noun,masculine,contador,A2,accountants
dichas,3,noun,feminine,dicha,A2,said
ofendida,3,adjective,feminine,ofendido,A2,offended
pedirán,3,verb,other,pedir,A2,they will ask
contactarme,3,verb,other,contactar,A2,to contact (me)
contesten,3,verb,other,contestar,A2,to answer
rallo,3,verb,other,rallar,A2,to grate
aficionada,3,noun,feminine,aficionada,A2,fan
hablame,3,verb,other,hablar,A2,speak to me
caida,3,noun,feminine,caída,A2,fall
encontrare,3,verb,other,encontrar,A2,to find
evitas,3,verb,other,evitar,A2,you avoid
regalaste,3,verb,other,regalar,A2,you gave (as a gift)
herradura,3,noun,feminine,herradura,A2,horseshoe
contestadora,3,noun,feminine,contestadora,A2,answering machine
guia,3,noun,feminine,guía,A2,guide
roedor,3,noun,masculine,roedor,A2,rodent
prestamos,3,noun,masculine,préstamo,A2,loan
arrastran,3,verb,other,arrastrar,A2,to drag
astillas,3,noun,feminine,astilla,A2,splinters
madrugar,3,verb,other,madrugar,A2,to get up early
desayunando,3,verb,other,desayunar,A2,having breakfast
cargamos,3,verb,other,cargar,A2,we load
roedores,3,noun,masculine,roedor,A2,rodents
gime,3,verb,other,gimar,A2,to beg
pudin,3,noun,masculine,pudín,A2,pudding
cajeros,3,noun,masculine,cajero,A2,cashiers
rebotar,3,verb,other,rebotar,A2,to bounce
catre,3,noun,masculine,catre,A2,cot
rodamos,3,verb,other,rodar,A2,we roll
droides,3,noun,masculine,droid,A2,droids
limpiarla,3,verb,other,limpiar,A2,to clean
são,3,other,other,son,A2,they are
chacal,3,noun,masculine,chacal,A2,jackal
aflojar,3,verb,other,aflojar,A2,to loosen
rebaja,3,noun,feminine,rebaja,A2,discount
bombear,3,verb,other,bombear,A2,to pump
estampillas,3,noun,feminine,estampilla,A2,stamps
crucigramas,3,noun,masculine,crucigrama,A2,crossword
ayudarlas,3,verb,other,ayudar,A2,to help them
terminales,3,noun,feminine,terminal,A2,terminals
clarinete,3,noun,masculine,clarinete,A2,clarinet
mezclados,3,adjective,masculine,mezclado,A2,mixed
burritos,3,noun,masculine,burrito,A2,burrito
hincha,3,noun,masculine,hincha,A2,fan
pardo,3,adjective,masculine,pardo,A2,brownish
enojarse,3,verb,other,enojarse,A2,to get angry
prepararemos,3,verb,other,preparar,A2,we will prepare
yugo,3,noun,masculine,yugo,A2,yoke
chorros,3,noun,masculine,chorro,A2,jet
rutinas,3,noun,feminine,rutina,A2,routines
gustaste,3,verb,other,gustar,A2,you liked
derretir,3,verb,other,derretir,A2,to melt
telarañas,3,noun,feminine,telaraña,A2,cobwebs
jugarlo,3,verb,other,jugar,A2,to play it
joroba,3,noun,feminine,joroba,A2,hump
perezosos,3,noun,masculine,perezoso,A2,lazy (plural)
aburren,3,verb,other,aburrir,A2,to bore
descansan,3,verb,other,descansar,A2,they rest
jovencitos,3,noun,masculine,jovencito,A2,young people
solita,3,adjective,feminine,solito,A2,alone
cuenca,3,noun,feminine,cuenca,A2,basin
lagunas,3,noun,feminine,laguna,A2,lagoon
caimanes,3,noun,masculine,caimán,A2,caimans
atraso,3,noun,masculine,atraso,A2,delay
preescolar,3,adjective,masculine,preescolar,A2,preschool
tapiz,3,noun,masculine,tapiz,A2,tapestry
desmontar,3,verb,other,desmontar,A2,to dismantle
devora,3,verb,other,devorar,A2,to devour
llámenos,3,verb,other,llamar,A2,call us
costurera,3,noun,feminine,costurera,A2,seamstress
balada,3,noun,feminine,balada,A2,ballad
aplastaré,3,verb,other,aplastar,A2,I will crush
utensilios,3,noun,masculine,utensilio,A2,utensils
arenque,3,noun,masculine,arenque,A2,herring
prendida,3,adjective,feminine,prendida,A2,turned on
castores,3,noun,masculine,castor,A2,beavers
diapositivas,3,noun,feminine,diapositiva,A2,slides
tardamos,3,verb,other,tardar,A2,we take (time)
respiren,3,verb,other,respirar,A2,breathe
letrina,3,noun,feminine,letrina,A2,latrine
babosa,3,noun,feminine,babosa,A2,slug
derrotas,3,noun,feminine,derrota,A2,defeats
bandada,3,noun,feminine,bandada,A2,flock
semáforos,3,noun,masculine,semáforo,A2,traffic lights
comenta,3,verb,other,comentar,A2,to comment
cotilleos,3,noun,masculine,cotilleo,A2,gossip
rayos-x,3,noun,masculine,rayo-x,A2,X-rays
mensajera,3,noun,feminine,mensajera,A2,messenger
corazoncito,3,noun,masculine,corazoncito,A2,little heart
encontrad,3,verb,other,encontrar,A2,to find
agarrarte,3,verb,other,agarrar,A2,to grab you
limpies,3,verb,other,limpiar,A2,to clean
comprarás,3,verb,other,comprar,A2,you will buy
tumbar,3,verb,other,tumbar,A2,to knock down
mojó,2,verb,other,mojar,A2,to wet
púlpito,2,noun,masculine,púlpito,A2,pulpit
pelícano,2,noun,masculine,pelícano,A2,pelican
pandas,2,noun,masculine,panda,A2,panda
navegamos,2,verb,other,navegar,A2,we navigate
realizo,2,verb,other,realizar,A2,I realize
candidatas,2,noun,feminine,candidata,A2,candidates
puzle,2,noun,masculine,puzle,A2,puzzle
demoraste,2,verb,other,demorar,A2,you delayed
tablilla,2,noun,feminine,tablilla,A2,small board
tragamonedas,2,noun,feminine,tragamonedas,A2,slot machine
bañarnos,2,verb,other,bañarse,A2,to bathe ourselves
admitimos,2,verb,other,admitir,A2,we admit
rockero,2,noun,masculine,rockero,A2,rocker
agarrate,2,verb,other,agarrarse,A2,hold on
salidos,2,noun,masculine,salido,A2,exit
levantarle,2,verb,other,levantar,A2,to lift
pégate,2,verb,other,pegarse,A2,stick to you
sementales,2,noun,masculine,semental,A2,stallions
pueblecito,2,noun,masculine,pueblecito,A2,small town
cagamos,2,verb,other,cagar,A2,we defecate
despegamos,2,verb,other,despegar,A2,we take off
selló,2,verb,other,sellar,A2,seal
cía,2,noun,feminine,compañía,A2,company
reirás,2,verb,other,reír,A2,you will laugh
muerdes,2,verb,other,morder,A2,you bite
boquita,2,noun,feminine,boquita,A2,little mouth
condominios,2,noun,masculine,condominio,A2,condominium
cultivan,2,verb,other,cultivar,A2,to cultivate
ayudeme,2,verb,other,ayudarme,A2,help me
tentempié,2,noun,masculine,tentempié,A2,snack
gamuza,2,noun,feminine,gamuza,A2,chamois
espinilla,2,noun,feminine,espinilla,A2,pimple
pucheros,2,noun,masculine,puchero,A2,stew
agarralo,2,verb,other,agarrar,A2,grab it
envases,2,noun,masculine,envase,A2,containers
felicitarme,2,verb,other,felicitarse,A2,to congratulate (myself)
eses,2,pronoun,other,ese,A2,"that (masculine, plural)"
diques,2,noun,masculine,dique,A2,dike
pisada,2,noun,feminine,pisada,A2,step
ocupaciones,2,noun,feminine,ocupación,A2,occupations
antojos,2,noun,masculine,antojo,A2,craving
felinos,2,noun,masculine,felino,A2,felines
envueltas,2,noun,feminine,envoltura,A2,wrappings
corrige,2,verb,other,corregir,A2,to correct
chiquero,2,noun,masculine,chiquero,A2,pigsty
apurarme,2,verb,other,apurarse,A2,to hurry (me)
permitame,2,verb,other,permitir,A2,allow me
apartate,2,verb,other,apartarse,A2,move away
pisoteado,2,adjective,masculine,pisoteado,A2,stamped
tejanos,2,noun,masculine,tejano,A2,Texans
sedal,2,noun,masculine,sedal,A2,fishing line
bullard,2,noun,masculine,bullard,A2,bollard
córtate,2,verb,other,cortarse,A2,cut yourself
portes,2,noun,masculine,porte,A2,door
molinero,2,noun,masculine,molinero,A2,miller
lntento,2,other,other,intento,A2,attempt
comisarías,2,noun,feminine,comisaría,A2,police station
nicho,2,noun,masculine,nicho,A2,niche
sabrosas,2,adjective,feminine,sabroso,A2,tasty
polícia,2,noun,feminine,policía,A2,police
diseña,2,verb,other,diseñar,A2,design
calzas,2,noun,feminine,calza,A2,leggings
atamos,2,verb,other,atar,A2,we tie
apilar,2,verb,other,apilar,A2,to stack
explora,2,verb,other,explorar,A2,explore
salita,2,noun,feminine,salita,A2,little room
leñadores,2,noun,masculine,leñador,A2,woodcutter
calladito,2,adjective,masculine,calladito,A2,quiet
desearles,2,verb,other,desear,A2,to wish (to them)
plantaron,2,verb,other,plantar,A2,they planted
abusaron,2,verb,other,abusar,A2,abused
moteros,2,noun,masculine,motero,A2,motorcyclists
pensas,2,verb,other,pensar,A2,you think
alinear,2,verb,other,alinear,A2,to align
ganadoras,2,noun,feminine,ganadora,A2,winners
consígame,2,verb,other,conseguir,A2,get me
noria,2,noun,feminine,noria,A2,waterwheel
alarme,2,noun,feminine,alarma,A2,alarm
albaneses,2,noun,masculine,albanés,A2,Albanians
enfriarse,2,verb,other,enfriarse,A2,to cool down
alicates,2,noun,masculine,alicate,A2,pliers
segmentos,2,noun,masculine,segmento,A2,segments
parquímetro,2,noun,masculine,parquímetro,A2,parking meter
quitad,2,verb,other,quitar,A2,to remove
calculamos,2,verb,other,calcular,A2,we calculate
jugueteando,2,verb,other,jugar,A2,playing
guardemos,2,verb,other,guardar,A2,let's keep
resbalar,2,verb,other,resbalar,A2,to slip
adornar,2,verb,other,adorar,A2,to decorate
formará,2,verb,other,formar,A2,will form
esperaran,2,verb,other,esperar,A2,they will wait
peldaños,1,noun,masculine,peldaño,A2,steps
composiciones,1,noun,feminine,composición,A2,compositions
crecemos,1,verb,other,crecer,A2,we grow
borraré,1,verb,other,borrar,A2,I will erase
pasarlos,1,verb,other,pasar,A2,to pass
duchado,1,adjective,masculine,duchado,A2,bathed
mascaras,1,noun,feminine,máscara,A2,masks
molida,1,adjective,feminine,molido,A2,ground
rotonda,1,noun,feminine,rotonda,A2,roundabout
