word,frequency,type,gender,dictionaryForm,languageLevel,english
britney,8,proper-noun,feminine,Britney,A1,Britney
elise,8,proper-noun,feminine,Elise,other,Elise
hawaii,8,proper-noun,other,Hawái,A1,Hawaii
marian,8,proper-noun,feminine,Marian,other,Marian
drácula,8,proper-noun,masculine,Drácula,A2,Dracula
elijah,8,proper-noun,other,Elías,A1,Elijah
lina,8,proper-noun,feminine,Lina,other,Lina
picasso,8,proper-noun,other,Picasso,B2,Picasso
iowa,8,proper-noun,other,Iowa,A1,Iowa
tennessee,8,proper-noun,other,Tennessee,A1,Tennessee
borg,8,proper-noun,other,Borg,other,Borg
sánchez,8,proper-noun,other,Sánchez,A1,Sánchez
andrómeda,8,proper-noun,feminine,Andrómeda,C1,Andromeda
gladys,8,proper-noun,feminine,Gladys,other,Gladys
castro,8,proper-noun,masculine,Castro,other,Castro
gaby,8,proper-noun,other,Gaby,other,Gaby
alvin,8,proper-noun,other,Alvin,A1,Alvin
kelso,8,proper-noun,other,Kelso,other,Kelso
beatrice,8,proper-noun,feminine,Beatriz,A1,Beatrice
davey,8,proper-noun,other,Davey,other,Davey
jody,8,proper-noun,other,Jody,A1,Jody
sergio,8,proper-noun,masculine,Sergio,A1,Sergio
nicolás,8,proper-noun,masculine,Nicolás,A1,Nicholas
daria,8,proper-noun,feminine,Daria,other,Daria
nicki,8,proper-noun,feminine,Nicki,A1,Nicki
rodrigo,8,proper-noun,other,Rodrigo,A1,Rodrigo
lara,8,proper-noun,feminine,Lara,A1,Lara
sloane,8,proper-noun,other,Sloane,other,Sloane
bruselas,8,proper-noun,feminine,Bruselas,A1,Brussels
apolo,8,proper-noun,masculine,Apolo,A2,Apollo
varsovia,8,proper-noun,feminine,Varsovia,A1,Warsaw
malley,8,proper-noun,other,Malley,other,Malley
atlantis,8,proper-noun,other,Atlantis,other,Atlantis
crichton,8,proper-noun,other,Crichton,other,Crichton
rufus,8,proper-noun,other,Rufus,A1,Rufus
lockhart,8,proper-noun,other,Lockhart,other,Lockhart
adele,8,proper-noun,other,Adele,other,Adele
katy,8,proper-noun,feminine,Katy,A1,Katy
rocco,8,proper-noun,other,Rocco,other,Rocco
gabi,8,proper-noun,feminine,Gabi,other,Gabi
caribe,8,proper-noun,masculine,Caribe,A1,Caribbean
cecilia,8,proper-noun,feminine,Cecilia,A1,Cecilia
orson,8,proper-noun,other,Orson,other,Orson
ada,8,proper-noun,feminine,Ada,other,Ada
hillary,8,proper-noun,feminine,Hillary,A1,Hillary
zane,8,proper-noun,masculine,Zane,other,Zane
massachusetts,8,proper-noun,other,Massachusetts,A1,Massachusetts
kristen,8,proper-noun,feminine,Kristen,other,Kristen
fitzgerald,8,proper-noun,other,Fitzgerald,other,Fitzgerald
barton,8,proper-noun,other,Barton,other,Barton
lambert,8,proper-noun,other,Lambert,other,Lambert
seymour,8,proper-noun,other,Seymour,other,Seymour
desmond,8,proper-noun,other,Desmond,other,Desmond
freud,8,proper-noun,other,Freud,other,Freud
leroy,8,proper-noun,other,Leroy,other,Leroy
nadine,8,proper-noun,feminine,Nadine,other,Nadine
maddy,8,proper-noun,feminine,Maddy,other,Maddy
chapman,8,proper-noun,other,Chapman,other,Chapman
harlem,8,proper-noun,other,Harlem,A1,Harlem
slater,8,proper-noun,other,Slater,other,Slater
cleo,8,proper-noun,other,Cleo,other,Cleo
sofia,8,proper-noun,feminine,Sofía,A1,Sofia
nova,7,proper-noun,other,Nova,other,Nova
igor,7,proper-noun,other,Igor,A1,Igor
nicola,7,proper-noun,other,Nicola,A1,Nicola
vladimir,7,proper-noun,other,Vladimir,A1,Vladimir
chanel,7,proper-noun,feminine,Chanel,A1,Chanel
sheridan,7,proper-noun,other,Sheridan,other,Sheridan
eliza,7,proper-noun,feminine,Eliza,A1,Eliza
margo,7,proper-noun,other,Margo,other,Margo
hopkins,7,proper-noun,other,Hopkins,other,Hopkins
camelot,7,proper-noun,other,Camelot,other,Camelot
portugal,7,proper-noun,other,Portugal,A1,Portugal
lennox,7,proper-noun,other,Lennox,other,Lennox
bertie,7,proper-noun,other,Bertie,other,Bertie
mustang,7,proper-noun,masculine,Mustang,other,mustang
winchester,7,proper-noun,other,Winchester,other,Winchester
siberia,7,proper-noun,feminine,Siberia,C2,Siberia
darrin,7,proper-noun,other,Darrin,other,Darrin
gotham,7,proper-noun,other,Gotham,other,Gotham
melvin,7,proper-noun,other,Melvin,A1,Melvin
esteban,7,proper-noun,masculine,Esteban,A1,Stephen
picard,7,proper-noun,other,Picard,other,Picard
apollo,7,proper-noun,other,Apollo,A1,Apollo
roberta,7,proper-noun,feminine,Roberta,A1,Roberta
siria,7,proper-noun,feminine,Siria,B1,Syria
eua,7,proper-noun,other,Estados Unidos de América,A1,United States of America
terrence,7,proper-noun,other,Terrence,A1,Terrence
robbins,7,proper-noun,other,Robbins,other,Robbins
maura,7,proper-noun,feminine,Maura,other,Maura
sensei,7,proper-noun,other,sensei,A2,teacher
sicilia,7,proper-noun,feminine,Sicilia,A1,Sicily
weston,7,proper-noun,other,Weston,other,Weston
mccarthy,7,proper-noun,other,McCarthy,other,McCarthy
minnie,7,proper-noun,feminine,Minnie,A1,Minnie
ziggy,7,proper-noun,other,Ziggy,other,Ziggy
winnie,7,proper-noun,other,Winnie,other,Winnie
gandhi,7,proper-noun,other,Gandhi,A1,Gandhi
colombia,7,proper-noun,other,Colombia,A1,Colombia
martínez,7,proper-noun,other,Martín,A1,Martinez
alzheimer,7,proper-noun,other,Alzheimer,B2,Alzheimer's
bentley,7,proper-noun,other,Bentley,other,Bentley
kendall,7,proper-noun,other,Kendall,other,Kendall
minnesota,7,proper-noun,other,Minnesota,A1,Minnesota
jillian,7,proper-noun,feminine,Jillian,other,Jillian
edison,7,proper-noun,other,Edison,other,Edison
allie,7,proper-noun,other,Allie,other,Allie
luigi,7,proper-noun,other,Luigi,A1,Luigi
titanic,7,proper-noun,other,Titanic,A2,Titanic
lucille,7,proper-noun,feminine,Lucille,other,Lucille
brighton,7,proper-noun,other,Brighton,A1,Brighton
spanish,7,proper-noun,other,Español,A1,Spanish
aubrey,7,proper-noun,other,Aubrey,A1,Aubrey
rhonda,7,proper-noun,feminine,Rhonda,A1,Rhonda
estambul,7,proper-noun,other,Estambul,A1,Istanbul
marisa,7,proper-noun,feminine,Marisa,A1,Marisa
cochran,7,proper-noun,other,Cochran,other,Cochran
hobbs,7,proper-noun,other,Hobbs,other,Hobbs
princeton,7,proper-noun,other,Princeton,A1,Princeton
deacon,7,proper-noun,masculine,diácono,B2,deacon
irving,7,proper-noun,other,Irving,other,Irving
amsterdam,7,proper-noun,other,Ámsterdam,A1,Amsterdam
munich,7,proper-noun,other,Múnich,A1,Munich
constance,7,proper-noun,feminine,Constanza,other,Constancy
darius,7,proper-noun,other,Dario,A1,Darius
dubois,7,proper-noun,other,Dubois,other,Dubois
pooja,7,proper-noun,other,Pooja,other,Pooja
godzilla,7,proper-noun,other,Godzilla,A1,Godzilla
griffith,7,proper-noun,other,Griffith,other,Griffith
raúl,7,proper-noun,other,Raúl,A1,Raúl
troya,7,proper-noun,feminine,Troya,A2,Troy
irina,7,proper-noun,feminine,Irina,other,Irina
petra,7,proper-noun,feminine,Petra,A1,Petra
julián,7,proper-noun,masculine,Julián,A1,Julian
jacqueline,7,proper-noun,feminine,Jacqueline,other,Jacqueline
kensi,7,proper-noun,other,Kensi,other,Kensi
owens,7,proper-noun,other,Owens,other,Owens
jeeves,7,proper-noun,other,Jeeves,other,Jeeves
neville,7,proper-noun,other,Neville,A1,Neville
leland,7,proper-noun,other,Leland,A1,Leland
werner,7,proper-noun,other,Werner,other,Werner
mackenzie,7,proper-noun,feminine,Mackenzie,other,Mackenzie
stiles,7,proper-noun,other,Stiles,other,Stiles
linus,7,proper-noun,other,Linus,other,Linus
marruecos,7,proper-noun,masculine,Marruecos,A1,Morocco
bangkok,7,proper-noun,other,Bangkok,A1,Bangkok
carroll,7,proper-noun,other,Carroll,other,Carroll
evie,7,proper-noun,feminine,Evie,other,Evie
pearson,7,proper-noun,other,Pearson,other,Pearson
emerson,6,proper-noun,other,Emerson,other,Emerson
hilary,6,proper-noun,other,Hilary,A1,Hilary
sonya,6,proper-noun,feminine,Sonya,other,Sonya
rodríguez,6,proper-noun,other,Rodríguez,A1,Rodriguez
lyon,6,proper-noun,other,Lyon,A1,Lyon
islandia,6,proper-noun,feminine,Islandia,B1,Iceland
sonja,6,proper-noun,feminine,Sonja,other,Sonja
becker,6,proper-noun,other,Becker,other,Becker
joanne,6,proper-noun,feminine,Joanne,A1,Joanne
strauss,6,proper-noun,other,Strauss,other,Strauss
margie,6,proper-noun,feminine,Margie,A1,Margie
holland,6,proper-noun,other,Holanda,A1,Holland
mari,6,proper-noun,feminine,María,A1,Mary
webber,6,proper-noun,other,Webber,other,Webber
saunders,6,proper-noun,other,Saunders,other,Saunders
oleg,6,proper-noun,other,Oleg,other,Oleg
shanghai,6,proper-noun,other,Shanghái,other,Shanghai
gillian,6,proper-noun,feminine,Gillian,other,Gillian
marcia,6,proper-noun,feminine,Marcia,other,Marcia
janine,6,proper-noun,feminine,Janine,other,Janine
katya,6,proper-noun,feminine,Katya,A1,Katya
laurent,6,proper-noun,other,Laurent,other,Laurent
horatio,6,proper-noun,other,Horatio,other,Horatio
everett,6,proper-noun,other,Everett,other,Everett
cesare,6,proper-noun,masculine,Cesare,other,Caesar
marlene,6,proper-noun,feminine,Marlene,A1,Marlene
ucrania,6,proper-noun,feminine,Ucrania,A1,Ukraine
andes,6,proper-noun,other,Andes,B1,Andes
adolf,6,proper-noun,masculine,Adolf,other,Adolf
hades,6,proper-noun,masculine,Hades,other,Hades
augusto,6,proper-noun,masculine,Augusto,A2,August
josef,6,proper-noun,masculine,José,A1,Joseph
skye,6,proper-noun,other,Skye,other,Skye
mariana,6,proper-noun,feminine,Mariana,A1,Mariana
myers,6,proper-noun,other,Myers,other,Myers
josephine,6,proper-noun,feminine,Josefina,A1,Josephine
lexi,6,proper-noun,feminine,Lexi,other,Lexi
mussolini,6,proper-noun,other,Mussolini,other,Mussolini
natalia,6,proper-noun,feminine,Natalia,A1,Natalia
wilfred,6,proper-noun,other,Wilfred,A1,Wilfred
méjico,6,proper-noun,other,México,A1,Mexico
bryant,6,proper-noun,other,Bryant,A1,Bryant
guido,6,proper-noun,other,Guido,other,Guido
aeryn,6,proper-noun,other,Aeryn,other,Aeryn
congo,6,proper-noun,masculine,Congo,A2,Congo
eugenio,6,proper-noun,masculine,Eugenio,A1,Eugene
giuseppe,6,proper-noun,masculine,Giuseppe,A1,Giuseppe
nicolas,6,proper-noun,masculine,Nicolás,A1,Nicolas
royce,6,proper-noun,other,Royce,other,Royce
jethro,6,proper-noun,other,Jethro,other,Jethro
trixie,6,proper-noun,feminine,Trixie,other,Trixie
devlin,6,proper-noun,other,Devlin,A1,Devlin
hubert,6,proper-noun,other,Hubert,A1,Hubert
andrei,6,proper-noun,other,Andrei,other,Andrei
fabio,6,proper-noun,masculine,Fabío,other,Fabio
merche,6,proper-noun,feminine,Merche,other,Merche
lisboa,6,proper-noun,other,Lisboa,A1,Lisbon
tamara,6,proper-noun,feminine,Tamara,other,Tamara
kimmy,6,proper-noun,other,Kimmy,A1,Kimmy
chaplin,6,proper-noun,other,Chaplin,C1,Chaplin
angelina,6,proper-noun,feminine,Angelina,A1,Angelina
saddam,6,proper-noun,other,Saddam,C1,Saddam
newport,6,proper-noun,other,Newport,other,Newport
caldwell,6,proper-noun,other,Caldwell,other,Caldwell
vicente,6,proper-noun,masculine,Vicente,other,Vincent
davies,6,proper-noun,other,Davies,other,Davies
berta,6,proper-noun,feminine,Berta,A1,Berta
dominique,6,proper-noun,other,Dominique,other,Dominique
louisiana,6,proper-noun,other,Luisiana,A1,Louisiana
marnie,6,proper-noun,other,Marnie,other,Marnie
august,6,proper-noun,masculine,Agosto,A1,August
hungría,6,proper-noun,feminine,Hungría,A1,Hungary
lonnie,6,proper-noun,other,Lonnie,other,Lonnie
maguire,5,proper-noun,other,Maguire,other,Maguire
aldo,5,proper-noun,other,Aldo,A1,Aldo
fidel,5,proper-noun,masculine,Fidel,B1,Fidel
sven,5,proper-noun,other,Sven,other,Sven
henrik,5,proper-noun,other,Henrik,A1,Henrik
bahamas,5,proper-noun,other,Bahamas,A1,Bahamas
seiya,5,proper-noun,other,Seiya,other,Seiya
essex,5,proper-noun,other,Essex,A1,Essex
hitchcock,5,proper-noun,other,Hitchcock,other,Hitchcock
carmela,5,proper-noun,feminine,Carmela,other,Carmela
garfield,5,proper-noun,other,Garfield,A1,Garfield
ryu,5,proper-noun,masculine,Ryū,other,dragon
darby,5,proper-noun,other,Darby,other,Darby
pawnee,5,proper-noun,other,Pawnee,other,Pawnee
remy,5,proper-noun,other,Remy,other,Remy
glasgow,5,proper-noun,other,Glasgow,A1,Glasgow
birmingham,5,proper-noun,other,Birmingham,A1,Birmingham
casper,5,proper-noun,other,Casper,A1,Casper
robby,5,proper-noun,other,Robby,A1,Robby
meghan,5,proper-noun,feminine,Meghan,other,Meghan
saúl,5,proper-noun,masculine,Saúl,A1,Saul
kaylie,5,proper-noun,feminine,Kaylie,other,Kaylie
bret,5,proper-noun,other,Bret,other,Bret
olaf,5,proper-noun,other,Olaf,A1,Olaf
nathaniel,5,proper-noun,other,Nathaniel,A1,Nathaniel
zelda,5,proper-noun,feminine,Zelda,other,Zelda
beaumont,5,proper-noun,other,Beaumont,other,Beaumont
leeds,5,proper-noun,other,Leeds,A1,Leeds
berger,5,proper-noun,masculine,Berger,other,Berger
kabir,5,proper-noun,other,Kabir,other,Kabir
myra,5,proper-noun,feminine,Myra,other,Myra
gareth,5,proper-noun,other,Gareth,A1,Gareth
centauri,5,proper-noun,masculine,Centauri,other,Centauri
ramona,5,proper-noun,feminine,Ramona,A1,Ramona
poole,5,proper-noun,other,Poole,other,Poole
bradford,5,proper-noun,other,Bradford,A1,Bradford
hendrix,5,proper-noun,other,Hendrix,other,Hendrix
ephram,5,proper-noun,other,Ephram,other,Ephram
brandt,5,proper-noun,other,Brandt,other,Brandt
sabine,5,proper-noun,feminine,Sabine,other,Sabine
dunham,5,proper-noun,other,Dunham,other,Dunham
barlow,5,proper-noun,other,Barlow,other,Barlow
priscilla,5,proper-noun,feminine,Priscila,A1,Priscilla
weber,5,proper-noun,other,Weber,other,Weber
cincinnati,5,proper-noun,other,Cincinnati,A1,Cincinnati
frankfurt,5,proper-noun,other,Frankfurt,A1,Frankfurt
wilcox,5,proper-noun,other,Wilcox,other,Wilcox
reuben,5,proper-noun,masculine,Reuben,A1,Reuben
dickens,5,proper-noun,other,Dickens,B2,Dickens
thelma,5,proper-noun,feminine,Thelma,other,Thelma
babilonia,5,proper-noun,feminine,Babilonia,A1,Babylon
philadelphia,5,proper-noun,other,Filadelfia,A1,Philadelphia
fleischman,5,proper-noun,other,Fleischman,other,Fleischman
eiffel,5,proper-noun,other,Eiffel,A1,Eiffel
normandía,5,proper-noun,feminine,Normandía,A2,Normandy
ulises,5,proper-noun,masculine,Ulises,A1,Ulysses
bartlett,5,proper-noun,other,Bartlett,other,Bartlett
heinrich,5,proper-noun,other,Heinrich,other,Heinrich
armand,5,proper-noun,masculine,Armand,other,Armand
davy,5,proper-noun,masculine,Davy,A1,Davy
chinatown,5,proper-noun,other,Chinatown,other,Chinatown
elton,5,proper-noun,other,Elton,other,Elton
leila,5,proper-noun,feminine,Leila,other,Leila
yolanda,5,proper-noun,feminine,Yolanda,A1,Yolanda
renée,5,proper-noun,feminine,Renée,A1,Renée
rockefeller,5,proper-noun,other,Rockefeller,other,Rockefeller
costello,5,proper-noun,other,Costello,other,Costello
carlson,5,proper-noun,other,Carlson,other,Carlson
vinny,5,proper-noun,other,Vinny,other,Vinny
bessie,5,proper-noun,feminine,Bessie,other,Bessie
lyla,5,proper-noun,feminine,Lyla,other,Lyla
bernardo,5,proper-noun,masculine,Bernardo,other,Bernard
lidia,5,proper-noun,feminine,Lidia,A1,Lydia
indonesia,5,proper-noun,other,Indonesia,A1,Indonesia
charly,5,proper-noun,other,Charly,A1,Charly
erich,5,proper-noun,other,Erich,other,Erich
tobias,5,proper-noun,masculine,Tobías,A1,Tobias
oakland,5,proper-noun,other,Oakland,A1,Oakland
ares,5,proper-noun,other,Ares,other,Ares
kendra,5,proper-noun,other,Kendra,A1,Kendra
mcnamara,5,proper-noun,other,McNamara,other,McNamara
gómez,5,proper-noun,masculine,Gómez,A1,Gómez
susana,4,proper-noun,feminine,Susana,A1,Susana
pekín,4,proper-noun,other,Pekín,A1,Beijing
ludwig,4,proper-noun,other,Ludwig,other,Ludwig
mcbride,4,proper-noun,other,McBride,other,McBride
matilda,4,proper-noun,feminine,Matilda,A1,Matilda
oregón,4,proper-noun,other,Oregón,A2,Oregon
samir,4,proper-noun,masculine,Samir,A1,Samir
leanne,4,proper-noun,feminine,Leanne,other,Leanne
orleáns,4,proper-noun,masculine,Orleans,B2,Orleans
neptuno,4,proper-noun,masculine,Neptuno,A2,Neptune
hampton,4,proper-noun,other,Hampton,other,Hampton
melbourne,4,proper-noun,other,Melbourne,A1,Melbourne
supermán,4,proper-noun,masculine,Supermán,A1,Superman
moses,4,proper-noun,masculine,Moisés,A1,Moses
tucson,4,proper-noun,other,Tucson,other,Tucson
jose,4,proper-noun,masculine,José,A1,Joseph
bolton,4,proper-noun,other,Bolton,A1,Bolton
schultz,4,proper-noun,other,Schultz,other,Schultz
agustín,4,proper-noun,masculine,Agustín,A1,Augustine
stephens,4,proper-noun,other,Stephens,other,Stephens
laila,4,proper-noun,feminine,Laila,other,Laila
kristina,4,proper-noun,feminine,Kristina,other,Kristina
lancelot,4,proper-noun,other,Lancelot,other,Lancelot
nathalie,4,proper-noun,feminine,Nathalie,other,Nathalie
nba,4,proper-noun,other,NBA,A1,NBA
lucie,4,proper-noun,feminine,Lucie,A1,Lucie
lowell,4,proper-noun,other,Lowell,other,Lowell
zurich,4,proper-noun,other,Zúrich,A1,Zurich
kali,4,proper-noun,other,Kali,other,Kali
hurley,4,proper-noun,other,Hurley,other,Hurley
ursula,4,proper-noun,feminine,Úrsula,A1,Ursula
platón,4,proper-noun,other,Platón,C2,Plato
omaha,4,proper-noun,other,Omaha,other,Omaha
lancaster,4,proper-noun,other,Lancaster,other,Lancaster
willoughby,4,proper-noun,other,Willoughby,other,Willoughby
layla,4,proper-noun,feminine,Layla,other,Layla
starbucks,4,proper-noun,other,Starbucks,A1,Starbucks
roxanne,4,proper-noun,feminine,Roxanne,other,Roxanne
muhammad,4,proper-noun,other,Muhammad,A1,Muhammad
disneylandia,4,proper-noun,other,Disneylandia,A1,Disneyland
tijuana,4,proper-noun,other,Tijuana,A1,Tijuana
estelle,4,proper-noun,feminine,Estelle,other,Estelle
chloé,4,proper-noun,feminine,Chloé,A1,Chloé
cullen,4,proper-noun,other,Cullen,other,Cullen
kylie,4,proper-noun,other,Kylie,A1,Kylie
kingsley,4,proper-noun,other,Kingsley,A1,Kingsley
wilhelm,4,proper-noun,masculine,Wilhelm,other,William
osborne,4,proper-noun,other,Osborne,other,Osborne
miki,4,proper-noun,other,Miki,other,Miki
milwaukee,4,proper-noun,other,Milwaukee,A1,Milwaukee
moriarty,4,proper-noun,other,Moriarty,other,Moriarty
damian,4,proper-noun,other,Damián,other,Damian
mohammed,4,proper-noun,other,Mohammed,A1,Mohammed
valeria,4,proper-noun,feminine,Valeria,other,Valeria
hattie,4,proper-noun,feminine,Hattie,other,Hattie
olivier,4,proper-noun,masculine,Olivier,A1,Olivier
sioux,4,proper-noun,other,Sioux,other,Sioux
marcie,4,proper-noun,feminine,Marcie,other,Marcie
britta,4,proper-noun,feminine,Britta,other,Britta
markham,4,proper-noun,other,Markham,other,Markham
donnelly,4,proper-noun,other,Donnelly,A1,Donnelly
laurence,4,proper-noun,other,Laurence,A1,Laurence
patricio,4,proper-noun,masculine,Patricio,A1,Patricio
ruben,4,proper-noun,masculine,Rubén,A1,Ruben
belgrado,4,proper-noun,other,Belgrado,A1,Belgrade
flanders,4,proper-noun,other,Flandes,A2,Flanders
niko,4,proper-noun,other,Niko,other,Niko
kaplan,4,proper-noun,other,Kaplan,other,Kaplan
waldorf,4,proper-noun,other,Waldorf,other,Waldorf
brendon,4,proper-noun,other,Brendon,A1,Brendon
nicholson,4,proper-noun,other,Nicholson,other,Nicholson
cipri,4,proper-noun,other,Cipri,other,Cipri
horton,4,proper-noun,other,Horton,other,Horton
hailey,4,proper-noun,feminine,Hailey,other,Hailey
cedric,4,proper-noun,other,Cedric,A1,Cedric
sanjana,4,proper-noun,feminine,Sanjana,other,Sanjana
hartley,4,proper-noun,other,Hartley,other,Hartley
sansón,4,proper-noun,masculine,Sansón,other,Samson
christa,4,proper-noun,feminine,Christa,A1,Christa
tobías,4,proper-noun,masculine,Tobías,A1,Tobias
jodie,4,proper-noun,other,Jodie,A1,Jodie
ciro,4,proper-noun,masculine,Ciro,other,Cyrus
sandoval,4,proper-noun,other,Sandoval,other,Sandoval
samson,4,proper-noun,other,Samson,A1,Samson
leary,4,proper-noun,other,Leary,other,Leary
grover,4,proper-noun,other,Grover,other,Grover
keating,4,proper-noun,other,Keating,other,Keating
goliat,4,proper-noun,masculine,Goliat,A1,Goliath
pavel,4,proper-noun,other,Pavel,A1,Pavel
hwang,4,proper-noun,other,Hwang,other,Hwang
annabelle,4,proper-noun,feminine,Annabelle,A1,Annabelle
neelix,4,proper-noun,other,Neelix,other,Neelix
jerri,4,proper-noun,other,Jerri,other,Jerri
carmichael,4,proper-noun,other,Carmichael,other,Carmichael
instagram,4,proper-noun,other,Instagram,A1,Instagram
townsend,4,proper-noun,other,Townsend,other,Townsend
raju,4,proper-noun,other,Raju,other,Raju
yorkshire,4,proper-noun,other,Yorkshire,A1,Yorkshire
skywalker,4,proper-noun,other,Skywalker,other,Skywalker
juanita,4,proper-noun,feminine,Juanita,A1,little Juan
enrico,4,proper-noun,other,Enrico,A1,Enrico
pearce,4,proper-noun,other,Pearce,other,Pearce
rohit,4,proper-noun,other,Rohit,A1,Rohit
gustavo,4,proper-noun,masculine,Gustavo,A1,Gustavo
osama,4,proper-noun,other,Osama,other,Osama
chakotay,4,proper-noun,other,Chakotay,other,Chakotay
brandi,4,proper-noun,feminine,Brandi,other,Brandi
kiev,4,proper-noun,other,Kiev,A1,Kiev
livia,4,proper-noun,feminine,Livia,other,Livia
bali,4,proper-noun,other,Bali,A1,Bali
serbios,4,proper-noun,other,serbios,other,Serbs
carnegie,4,proper-noun,other,Carnegie,other,Carnegie
janis,4,proper-noun,other,Janis,A1,Janis
santana,4,proper-noun,other,Santana,other,Santana
bellamy,4,proper-noun,other,Bellamy,other,Bellamy
delaware,4,proper-noun,other,Delaware,other,Delaware
giulio,4,proper-noun,masculine,Giulio,other,Giulio
ruthie,4,proper-noun,other,Ruthie,other,Ruthie
giulia,4,proper-noun,feminine,Giulia,A1,Giulia
martine,4,proper-noun,other,Martín,A1,Martin
burnett,4,proper-noun,other,Burnett,other,Burnett
lisbeth,4,proper-noun,feminine,Lisbeth,A1,Lisbeth
sanjay,4,proper-noun,other,Sanjay,other,Sanjay
sheffield,4,proper-noun,other,Sheffield,A1,Sheffield
edimburgo,4,proper-noun,other,Edimburgo,A1,Edinburgh
cortez,4,proper-noun,other,Cortés,A2,Cortes
forrester,4,proper-noun,other,Forrester,other,Forrester
dempsey,4,proper-noun,other,Dempsey,other,Dempsey
hermes,4,proper-noun,other,Hermes,A1,Hermes
provenza,4,proper-noun,feminine,Provenza,other,Provence
corbett,4,proper-noun,other,Corbett,other,Corbett
rumania,4,proper-noun,other,Rumania,A1,Romania
thorpe,4,proper-noun,other,Thorpe,other,Thorpe
robertson,4,proper-noun,other,Robertson,other,Robertson
gregor,4,proper-noun,other,Gregor,other,Gregor
lexie,4,proper-noun,other,Lexie,other,Lexie
jeffries,4,proper-noun,other,Jeffries,A1,Jeffries
bonaparte,4,proper-noun,other,Bonaparte,other,Bonaparte
masterson,4,proper-noun,other,Masterson,other,Masterson
kenzi,4,proper-noun,other,Kenzi,other,Kenzi
mossad,4,proper-noun,other,Mossad,other,Mossad
javi,4,proper-noun,masculine,Javier,A1,Javi
valentino,4,proper-noun,other,Valentino,A1,Valentino
albuquerque,4,proper-noun,other,Albuquerque,other,Albuquerque
françoise,4,proper-noun,feminine,Françoise,other,Françoise
quijote,4,proper-noun,masculine,Quijote,B1,Quixote
hendricks,4,proper-noun,other,Hendricks,other,Hendricks
garcia,4,proper-noun,other,García,A1,Garcia
pritchard,4,proper-noun,other,Pritchard,other,Pritchard
suzette,4,proper-noun,feminine,Suzette,other,Suzette
medina,4,proper-noun,feminine,Medina,other,Medina
leopold,4,proper-noun,other,Leopoldo,A1,Leopoldo
louvre,4,proper-noun,other,Louvre,A1,Louvre
kyoto,4,proper-noun,other,Kioto,A1,Kyoto
álvarez,4,proper-noun,other,Álvarez,other,Álvarez
akira,4,proper-noun,other,Akira,other,Akira
russel,4,proper-noun,other,Russel,other,Russel
lafayette,4,proper-noun,other,Lafayette,other,Lafayette
smitty,4,proper-noun,other,Smitty,other,Smitty
albany,4,proper-noun,other,Albany,A1,Albany
schneider,4,proper-noun,other,Schneider,other,Schneider
helga,4,proper-noun,feminine,Helga,A1,Helga
jakob,4,proper-noun,other,Jakob,A1,Jakob
doreen,4,proper-noun,feminine,Doreen,other,Doreen
ramsay,4,proper-noun,other,Ramsay,other,Ramsay
macarthur,4,proper-noun,other,MacArthur,other,MacArthur
joaquín,4,proper-noun,masculine,Joaquín,A1,Joaquín
kwon,4,proper-noun,other,Kwon,other,Kwon
kovac,4,proper-noun,other,Kovac,other,Kovac
alphonse,4,proper-noun,other,Alphonse,other,Alphonse
mets,4,proper-noun,other,Mets,A1,Mets
valencia,4,proper-noun,other,Valencia,A1,Valencia
bolivia,4,proper-noun,other,Bolivia,A1,Bolivia
belfast,4,proper-noun,other,Belfast,A1,Belfast
talia,4,proper-noun,feminine,Talia,A1,Talia
stevenson,4,proper-noun,other,Stevenson,other,Stevenson
holloway,4,proper-noun,other,Holloway,other,Holloway
shogun,4,proper-noun,masculine,Shogun,other,shogun
himmler,4,proper-noun,other,Himmler,C2,Himmler
sameer,4,proper-noun,other,Sameer,A1,Sameer
yugoslavia,4,proper-noun,other,Yugoslavia,other,Yugoslavia
óscar,4,proper-noun,masculine,Óscar,A1,Oscar
tarzan,4,proper-noun,other,Tarzán,A1,Tarzan
clarissa,4,proper-noun,feminine,Clarissa,other,Clarissa
kapoor,4,proper-noun,other,Kapoor,other,Kapoor
fergus,4,proper-noun,other,Fergus,other,Fergus
alexei,4,proper-noun,other,Alexei,A1,Alexei
groot,4,proper-noun,other,Groot,other,Groot
saigón,4,proper-noun,other,Saigón,B1,Saigon
annabel,4,proper-noun,feminine,Annabel,A1,Annabel
hubble,4,proper-noun,other,Hubble,other,Hubble
ashton,4,proper-noun,other,Ashton,A1,Ashton
payne,4,proper-noun,other,Payne,other,Payne
lucinda,4,proper-noun,feminine,Lucinda,other,Lucinda
canada,4,proper-noun,other,Canadá,A1,Canada
skype,4,proper-noun,other,Skype,A1,Skype
qaeda,4,proper-noun,other,Qaeda,other,Base
sandro,4,proper-noun,masculine,Sandro,other,Sandro
suzuki,4,proper-noun,other,Suzuki,A1,Suzuki
arlo,4,proper-noun,other,Arlo,A1,Arlo
peabody,4,proper-noun,other,Peabody,other,Peabody
genevieve,4,proper-noun,feminine,Geneviève,other,Genevieve
klara,4,proper-noun,feminine,Klara,A1,Klara
tandy,4,proper-noun,other,Tandy,other,Tandy
honolulu,4,proper-noun,other,Honolulu,A1,Honolulu
chávez,4,proper-noun,other,Chávez,other,Chavez
clancy,4,proper-noun,other,Clancy,other,Clancy
