word,frequency,type,gender,dictionaryForm,languageLevel,english
garrity,3,proprer-noun,other,Garrity,other,Garrity
mine,3,pronoun,other,mío,A1,mine
deis,3,other,other,deis,other,deis
meet,3,verb,other,reunir,A2,meet
lakhs,3,other,other,lakhs,other,lakhs
cee,3,other,other,cee,other,cee
dahlia,3,proprer-noun,feminine,dahlia,A1,dahlia
folk,3,other,other,folk,other,folk
aggie,3,proprer-noun,other,Aggie,other,Aggie
cocktail,3,noun,masculine,cocktail,A2,cocktail
stay,3,verb,other,quedar,A2,stay
snob,3,adjective,other,snob,B2,snob
downey,3,proprer-noun,other,Downey,other,Downey
bartowski,3,proprer-noun,other,Bartowski,other,Bartowski
monkey,3,other,other,mono,A1,monkey
abracadabra,3,other,other,abracadabra,other,abracadabra
zhaan,3,other,other,zhaan,other,zhaan
francie,3,other,other,Francie,other,Francie
globe,3,other,other,globo,A1,globe
invaluable,3,adjective,other,invaluable,B2,invaluable
single,3,other,other,single,other,single
fulton,3,proprer-noun,other,Fulton,other,Fulton
boutique,3,noun,feminine,boutique,B1,boutique
mingo,3,other,masculine,mingo,other,mingo
resort,3,other,other,resort,other,resort
dove,3,noun,feminine,dove,other,dove
radial,3,adjective,feminine,radial,B2,radial
zed,3,other,other,zed,other,zed
rev,3,other,other,rev,other,rev
bey,3,other,other,bey,other,bey
cbi,3,other,other,cbi,other,cbi
joseon,3,proprer-noun,other,Joseón,other,Joseon
kar,3,other,other,kar,other,kar
dojo,3,noun,masculine,dojo,B1,dojo
aye,3,other,other,aye,other,aye
mads,3,other,other,mads,other,mads
fs12,3,other,other,fs12,other,fs12
shang,3,other,other,shang,other,shang
corky,3,other,other,corky,other,corky
pepperoni,3,other,other,pepperoni,other,pepperoni
follen,3,other,other,follen,other,follen
cris,3,other,other,cris,other,cris
teyla,3,proprer-noun,feminine,Teyla,other,Teyla
cyborg,3,other,other,cyborg,other,cyborg
chaz,3,other,other,chaz,other,chaz
nanny,3,other,feminine,nanny,other,nanny
babs,3,proprer-noun,other,Babs,other,Babs
station,3,other,other,estación,A1,station
sand,3,noun,masculine,arena,A1,sand
dvds,3,noun,masculine,dvd,A1,dvds
westen,3,other,other,westen,other,westen
cloud,3,other,other,cloud,other,cloud
pollock,3,other,other,pollock,other,pollock
anything,3,other,other,anything,other,anything
muad,3,other,other,muad,other,muad
katrine,3,proprer-noun,feminine,Katrine,other,Katrine
tee,3,other,other,tee,other,tee
kaufman,3,proprer-noun,other,Kaufman,other,Kaufman
mogo,3,other,other,mogo,other,mogo
journal,3,other,other,journal,other,journal
hallie,3,proprer-noun,other,Hallie,A1,Hallie
khanna,3,other,other,khanna,other,khanna
beale,3,other,other,beale,other,beale
brodie,3,proprer-noun,other,Brodie,other,Brodie
fetal,3,adjective,masculine,fetal,B1,fetal
pendleton,3,proprer-noun,other,Pendleton,other,Pendleton
guacamole,3,noun,masculine,guacamole,A2,guacamole
airlines,3,other,other,aerolíneas,B1,airlines
moo,3,other,other,moo,other,moo
inflexible,3,adjective,other,inflexible,B2,inflexible
dandy,3,other,other,dandy,other,dandy
oh-oh,3,other,other,oh-oh,other,oh-oh
robes,3,other,other,robes,other,robes
poster,3,noun,masculine,póster,A2,poster
crow,3,other,other,crow,other,crow
aptitudes,3,noun,feminine,aptitud,B1,aptitudes
nice,3,adjective,other,nice,other,nice
harmony,3,other,other,armonía,B2,harmony
v8,3,other,other,v8,other,v8
beaver,3,other,neuter,castor,A1,beaver
cabot,3,other,other,cabot,other,cabot
trisha,3,proprer-noun,feminine,Trisha,A1,Trisha
cove,3,noun,masculine,cove,other,cove
ange,3,other,other,ange,other,ange
babu,3,other,other,babu,other,babu
audi,3,other,other,audi,other,audi
gentiles,3,noun,masculine,gentil,B1,gentiles
frx0,3,other,other,frx0,other,frx0
early,3,adverb,other,temprano,A1,early
ski,3,other,other,ski,other,ski
hatch,3,other,other,hatch,other,hatch
prudence,3,other,other,prudencia,B2,prudence
trans,3,other,other,trans,other,trans
birkoff,3,proprer-noun,other,Birkoff,other,Birkoff
sparrow,3,other,other,sparrow,other,sparrow
puck,3,other,other,puck,other,puck
gt,3,other,other,gt,other,gt
topless,3,adjective,other,topless,B2,topless
chardonnay,3,proprer-noun,other,Chardonnay,other,Chardonnay
jing,3,other,other,jing,other,jing
eye,3,noun,feminine,ojo,A1,eye
lightman,3,proprer-noun,other,Lightman,other,lightman
bowling,3,other,other,bowling,other,bowling
glory,3,other,other,gloria,other,glory
far,3,adverb,other,lejos,A1,far
keeler,3,other,other,keeler,other,keeler
baird,3,proprer-noun,other,Baird,other,Baird
rosewood,3,other,other,rosewood,other,rosewood
aida,3,proprer-noun,feminine,Aida,A1,Aida
brice,3,proprer-noun,other,Brice,A1,Brice
killer,3,other,other,killer,other,killer
oil,3,other,other,oil,other,oil
tad,3,other,other,tad,other,tad
ders,3,other,other,ders,other,ders
gao,3,other,other,gao,other,gao
edema,3,noun,masculine,edema,B2,edema
jia,3,other,other,jia,other,jia
thorn,3,other,other,thorn,other,thorn
paramount,3,other,other,paramount,other,paramount
tilly,3,proprer-noun,other,Tilly,other,Tilly
pinball,3,noun,masculine,pinball,other,pinball
hornblower,3,other,other,hornblower,other,hornblower
balboa,3,proprer-noun,masculine,Balboa,other,Balboa
sox,3,other,other,sox,other,sox
r2,3,other,other,R2,other,R2
cheese,3,other,other,queso,A1,cheese
keats,3,proprer-noun,other,Keats,other,Keats
kwan,3,other,other,kwan,other,kwan
fiat,3,proprer-noun,other,Fiat,A1,Fiat
hoon,3,other,other,hoon,other,hoon
cape,3,noun,masculine,capa,A1,cape
abs,3,other,other,abs,other,abs
blaze,3,other,other,blaze,other,blaze
conroy,3,proprer-noun,other,Conroy,other,Conroy
gee,3,other,other,gee,other,gee
peach,3,noun,feminine,durazno,A1,peach
valet,3,noun,masculine,valet,B1,valet
lam,3,other,other,lam,other,lam
maybe,3,other,other,tal vez,A1,maybe
wolverine,3,proprer-noun,other,Wolverine,other,wolverine
woodstock,3,proprer-noun,other,Woodstock,other,Woodstock
sure,3,other,other,sure,other,sure
cordy,2,other,other,cordy,other,cordy
pruitt,2,proprer-noun,other,Pruitt,other,Pruitt
enigma132000,2,other,other,enigma132000,other,enigma132000
heavens,2,other,other,cielos,other,heavens
nyu,2,other,other,nyu,other,nyu
oli,2,other,other,oli,other,oli
spanky,2,other,other,spanky,other,spanky
doherty,2,proprer-noun,other,Doherty,other,Doherty
gallant,2,adjective,masculine,gallante,B1,gallant
able,2,adjective,other,habil,B1,able
beauty,2,other,other,belleza,A2,beauty
espn,2,proprer-noun,other,ESPN,other,ESPN
tourette,2,noun,other,Tourette,C2,Tourette
chestnut,2,noun,feminine,marrón,A1,chestnut
scarface,2,proprer-noun,other,Scarface,other,Scarface
tapioca,2,noun,feminine,tapioca,A2,tapioca
sheen,2,other,other,sheen,other,sheen
benz,2,proprer-noun,other,Benz,A1,Benz
nita,2,other,feminine,nita,other,nita
bolin,2,other,other,bolín,other,bolin
nao,2,other,other,nao,other,nao
hamster,2,noun,masculine,hámster,A1,hamster
11-s,2,other,other,11-s,other,11-s
app,2,noun,feminine,aplicación,A2,app
toot,2,other,other,toot,other,toot
corrector,2,noun,masculine,corrector,B1,corrector
funny,2,adjective,other,divertido,A2,funny
velcro,2,noun,masculine,velcro,A2,Velcro
henning,2,proprer-noun,other,Henning,other,Henning
zebra,2,noun,feminine,cebra,A1,zebra
knowles,2,proprer-noun,other,Knowles,other,Knowles
banning,2,other,other,banning,other,banning
human,2,other,other,humano,B1,human
drax,2,proprer-noun,other,Drax,other,Drax
vytas,2,other,other,vytas,other,vytas
rajjo,2,other,other,rajjo,other,rajjo
list,2,noun,feminine,lista,A1,list
oué,2,other,other,oué,other,oué
tie,2,noun,masculine,corbata,A1,tie
ez,2,other,other,ez,other,ez
debacle,2,noun,feminine,debacle,B1,debacle
winfield,2,proprer-noun,other,Winfield,other,Winfield
katniss,2,proprer-noun,other,Katniss,other,Katniss
beef,2,noun,masculine,carne de res,A1,beef
peng,2,other,other,peng,other,peng
ssh,2,other,other,ssh,other,SSH
osborn,2,proprer-noun,other,Osborn,other,Osborn
cup,2,noun,feminine,copa,A1,cup
fight,2,other,other,luchar,A2,fight
punch,2,other,other,punch,other,punch
kimmi,2,proprer-noun,other,Kimmi,other,Kimmi
cong,2,other,other,cong,other,cong
moved,2,other,other,moved,other,moved
galt,2,other,other,galt,other,galt
scoob,2,other,other,scoob,other,scoob
goro,2,other,other,goro,other,goro
lantern,2,other,other,lantern,other,lantern
londo,2,other,other,londo,other,londo
landers,2,other,other,landers,other,landers
myspace,2,proprer-noun,other,MySpace,other,MySpace
lion,2,noun,masculine,león,A1,lion
elkins,2,proprer-noun,other,Elkins,other,Elkins
wirye,2,other,other,wirye,other,wirye
croquet,2,noun,masculine,croquet,A2,croquet
mordred,2,proprer-noun,other,Mordred,other,Mordred
caravaggio,2,proprer-noun,other,Caravaggio,C1,Caravaggio
rounds,2,other,other,rounds,other,rounds
pappy,2,other,other,pappy,other,pappy
butterfly,2,other,other,butterfly,other,butterfly
catch,2,verb,other,atrapar,A1,catch
kano,2,other,other,kano,other,kano
anspaugh,2,proprer-noun,other,Anspaugh,other,Anspaugh
denning,2,other,other,denning,other,denning
bed,2,other,other,cama,A1,bed
causes,2,other,other,causas,B1,causes
shayne,2,proprer-noun,other,Shayne,other,Shayne
jase,2,other,other,jase,other,jase
dunder,2,noun,masculine,dunder,other,dunder
sondra,2,proprer-noun,feminine,Sondra,other,Sondra
minutes,2,noun,feminine,minuto,A1,minutes
ere,2,other,other,ere,other,ere
kinte,2,other,other,kinte,other,kinte
becks,2,proprer-noun,other,Becks,A1,Becks
wilden,2,other,other,wilden,other,wilden
foss,2,other,other,foss,other,foss
gussie,2,proprer-noun,other,Gussie,other,Gussie
somebody,2,other,other,somebody,other,somebody
breeze,2,other,other,brisa,A2,breeze
geographic,2,adjective,other,geográfico,B1,geographic
vidya,2,other,other,vidya,other,vidya
staff,2,other,other,staff,other,staff
b.a.,2,other,other,b.a.,A1,b.a.
shinjuku,2,proprer-noun,other,Shinjuku,other,Shinjuku
k.c.,2,other,other,k.c.,other,k.c.
mcginty,2,proprer-noun,other,McGinty,other,McGinty
fist,2,noun,feminine,el puño,A1,fist
nami,2,other,other,nami,other,nami
tablet,2,noun,feminine,tableta,A1,tablet
hiv,2,other,other,hiv,other,HIV
watt,2,noun,masculine,watt,other,watt
chou,2,other,other,chou,other,chou
sith,2,other,other,sith,other,sith
lia,2,noun,feminine,Lía,A2,lia
malin,2,other,other,malin,other,malin
elyse,2,proprer-noun,feminine,Elyse,A1,Elyse
pug,2,noun,masculine,pug,A1,pug
sunnydale,2,proprer-noun,neuter,Sunnydale,other,Sunnydale
kale,2,noun,feminine,kale,other,kale
tnt,2,other,other,tnt,other,TNT
lover,2,other,other,lover,other,lover
mackie,2,proprer-noun,other,Mackie,other,Mackie
rating,2,noun,masculine,rating,other,rating
croatoan,2,proprer-noun,other,Croatoan,other,Croatoan
cry,2,other,other,cry,other,cry
luau,2,other,other,luau,other,luau
arif,2,proprer-noun,other,Arif,other,Arif
subbing,2,other,other,subbing,other,subbing
juniper,2,noun,masculine,enebro,other,juniper
rosalind,2,proprer-noun,feminine,Rosalind,other,Rosalind
skitters,2,other,other,skitters,other,skitters
siro,2,noun,masculine,siro,C1,siro
crater,2,noun,masculine,cráter,B1,crater
arvin,1,proprer-noun,other,Arvin,A1,Arvin
midnight,1,other,other,medianoche,A1,midnight
koji,1,other,other,koji,other,koji
purdy,1,other,other,purdy,other,purdy
morten,1,proprer-noun,other,Morten,other,Morten
fiddler,1,other,other,fiddler,other,fiddler
rang,1,other,other,rang,other,rang
used,1,adjective,other,usado,B1,used
maki,1,noun,masculine,maki,A1,maki
taub,1,other,other,taub,other,taub
ario,1,noun,masculine,ario,other,ario
izumi,1,proprer-noun,other,Izumi,other,Izumi
reach,1,other,other,reach,other,reach
pda,1,other,other,pda,other,PDA
thriller,1,noun,masculine,thriller,B2,thriller
mails,1,noun,masculine,mail,A1,mails
copper,1,other,other,cobre,A1,copper
jovial,1,adjective,masculine,jovial,B1,jovial
gunter,1,proprer-noun,other,Gunter,other,Gunter
akron,1,other,other,akron,other,akron
folsom,1,proprer-noun,other,Folsom,other,Folsom
kayo,1,noun,masculine,kayo,other,kayo
keys,1,noun,masculine,clave,A1,keys
delko,1,other,other,delko,other,delko
fey,1,other,other,fey,other,fey
mantle,1,noun,masculine,manto,A2,mantle
sienna,1,other,other,sienna,other,sienna
invulnerable,1,adjective,masculine,invulnerable,B2,invulnerable
harbour,1,other,other,harbour,other,harbour
zig,1,other,other,zig,other,zig
juju,1,noun,other,juju,other,juju
screech,1,other,other,screech,other,screech
richelieu,1,proprer-noun,other,Richelieu,C1,Richelieu
voyage,1,other,other,viaje,A2,voyage
mathers,1,other,other,mathers,other,mathers
post-mortem,1,adjective,other,post-mortem,C1,post-mortem
duk,1,other,other,duk,other,duk
brackett,1,proprer-noun,other,Brackett,other,Brackett
dao,1,other,other,dao,other,dao
mcgarry,1,proprer-noun,other,McGarry,other,McGarry
yip,1,other,other,yip,other,yip
kipling,1,proprer-noun,other,Kipling,B2,Kipling
hurst,1,other,other,hurst,other,hurst
humm,1,other,other,humm,other,humm
minivan,1,noun,feminine,miniván,A2,minivan
industries,1,noun,feminine,industria,B1,industries
token,1,noun,masculine,token,B1,token
oid,1,other,other,oid,other,oid
fásers,1,other,other,fásers,other,fásers
lightning,1,other,other,rayos,A1,lightning
humvee,1,noun,masculine,humvee,other,humvee
maiden,1,other,other,maiden,other,maiden
peih-gee,1,other,other,peih-gee,other,peih-gee
sie,1,other,other,sie,other,sie
elli,1,other,other,elli,other,elli
lp,1,other,other,lp,other,lp
naboo,1,proprer-noun,other,Naboo,other,Naboo
sheng,1,other,other,sheng,other,sheng
mud,1,noun,feminine,muda,A1,mud
semifinal,1,noun,feminine,semifinal,B1,semifinal
plebe,1,noun,feminine,plebe,B1,plebe
barn,1,noun,masculine,granero,A1,barn
ratchet,1,other,other,ratchet,other,ratchet
waffle,1,noun,masculine,waffle,A1,waffle
korn,1,other,other,korn,other,korn
snap,1,other,other,snap,other,snap
shields,1,other,other,escudos,other,shields
op,1,other,other,op,other,op
bering,1,other,other,bering,other,bering
saki,1,other,other,saki,other,saki
whale,1,noun,feminine,ballena,A1,whale
keefe,1,proprer-noun,other,Keefe,other,Keefe
vanity,1,other,other,vanidad,B2,vanity
salam,1,other,other,salam,other,salam
podcast,1,noun,masculine,podcast,B1,podcast
chavez,1,proprer-noun,other,Chávez,other,Chavez
building,1,other,other,building,other,building
osman,1,proprer-noun,other,Osman,other,Osman
wiii,1,other,other,wiii,other,wiii
hachi,1,other,other,hachi,other,hachi
miso,1,noun,masculine,miso,B1,miso
basket,1,other,other,basket,other,basket
lillie,1,proprer-noun,feminine,Lillie,other,Lillie
starscream,1,proprer-noun,other,Starscream,other,Starscream
luger,1,other,other,luger,other,luger
alfalfa,1,noun,feminine,alfalfa,A1,alfalfa
society,1,noun,feminine,sociedad,B1,society
hazard,1,other,other,hazard,other,hazard
zpm,1,other,other,zpm,other,zpm
bestia1962,1,other,other,bestia1962,other,bestia1962
buggy,1,other,other,buggy,other,buggy
glacial,1,adjective,masculine,glacial,B2,glacial
fillmore,1,proprer-noun,other,Fillmore,other,Fillmore
etta,1,other,other,etta,other,etta
skinhead,1,noun,masculine,skinhead,other,skinhead
joplin,1,proprer-noun,other,Joplin,other,Joplin
yui,1,other,other,yui,other,yui
tora,1,noun,feminine,tora,B1,tora
grim,1,adjective,other,grim,other,grim
mercier,1,proprer-noun,other,Mercier,other,Mercier
indie,1,adjective,other,indie,B1,indie
jeon,1,other,other,jeon,other,jeon
q3,1,other,other,q3,other,q3
woodsen,1,other,other,woodsen,other,woodsen
aten,1,other,other,aten,other,aten
canton,1,noun,masculine,cantón,A2,canton
welcome,1,other,other,welcome,other,welcome
roc,1,other,other,roc,other,roc
landau,1,noun,masculine,landau,C1,landau
visceral,1,adjective,feminine,visceral,B2,visceral
breen,1,other,other,breen,other,breen
av,1,other,other,av,other,av
buren,1,other,other,buren,other,buren
capua,1,proprer-noun,other,Capua,other,Capua
wolsey,1,proprer-noun,other,Wolsey,other,Wolsey
atom,1,noun,masculine,átomo,B1,atom
eiji,1,proprer-noun,other,Eiji,other,Eiji
quiche,1,noun,masculine,quiché,other,quiche
pig,1,other,other,pig,other,pig
ranking,1,noun,masculine,ranking,B1,ranking
lotta,1,proprer-noun,other,Lotta,other,Lotta
fell,1,other,other,fell,other,fell
peanut,1,other,other,cacahuate,A1,peanut
croissants,1,noun,masculine,croissant,A1,croissants
badger,1,other,other,badger,other,badger
burgundy,1,other,other,burdeos,other,burgundy
rosy,1,other,other,rosy,other,rosy
georgette,1,other,other,georgette,other,georgette
apartheid,1,other,neuter,apartheid,C1,apartheid
scudder,1,other,other,scudder,other,scudder
tocad,1,other,other,tocad,other,tocad
t-bone,1,noun,masculine,t-bone,A1,t-bone
boynton,1,proprer-noun,other,Boynton,other,Boynton
galloway,1,proprer-noun,other,Galloway,other,Galloway
battlestar,1,other,other,battlestar,other,battlestar
anchorage,1,noun,feminine,anclaje,B1,anchorage
peyote,1,noun,masculine,peyote,B2,peyote
gh,1,other,other,gh,other,gh
mohawk,1,other,other,mohawk,other,mohawk
jeopardy,1,other,other,jeopardy,other,jeopardy
tarrant,1,proprer-noun,other,Tarrant,other,Tarrant
cyber,1,other,other,ciber,B1,cyber
cato,1,other,other,cato,other,cato
murderface,1,other,other,murderface,other,murderface
koi,1,other,neuter,koi,other,koi
clash,1,other,other,clash,other,clash
hive,1,noun,feminine,colmena,B1,hive
taeko,1,proprer-noun,other,Taeko,other,Taeko
nix,1,other,other,nix,other,nix
burrell,1,proprer-noun,other,Burrell,other,Burrell
doakes,1,other,other,doakes,other,doakes
nas,1,other,other,nas,other,nas
aldous,1,proprer-noun,other,Aldous,C1,Aldous
dunlop,1,proprer-noun,other,Dunlop,other,Dunlop
ramu,1,other,other,ramu,other,ramu
ulds,1,other,other,ulds,other,ulds
cardinal,1,adjective,masculine,cardinal,B1,cardinal
hyah,1,other,other,hyah,other,hyah
claudine,1,proprer-noun,feminine,Claudine,other,Claudine
suri,1,noun,feminine,suri,B1,suri
bilateral,1,adjective,other,bilateral,B2,bilateral
darrah,1,proprer-noun,other,Darrah,other,Darrah
betsey,1,proprer-noun,feminine,Betsey,A1,Betsey
canon,1,noun,masculine,cánon,B1,canon
rumple,1,other,other,rumple,other,rumple
tomy,1,proprer-noun,other,Tomy,other,Tomy
locksley,1,proprer-noun,other,Locksley,other,Locksley
anyway,1,other,other,anyway,other,anyway
neutrinos,1,noun,masculine,neutrino,other,neutrinos
chaka,1,noun,feminine,chaka,other,chaka
effy,1,proprer-noun,other,Effy,other,Effy
trudi,1,proprer-noun,feminine,Trudi,other,Trudi
cougar,1,noun,feminine,puma,A2,cougar
order,1,noun,masculine,orden,A2,order
phlox,1,other,other,phlox,other,phlox
nicks,1,other,other,nicks,other,nicks
churros,1,noun,masculine,churro,A1,churros
ara,1,other,other,ara,other,ara
wii,1,proprer-noun,other,Wii,A1,Wii
newsweek,1,proprer-noun,other,Newsweek,B2,Newsweek
albertine,1,proprer-noun,other,Albertine,other,Albertine
flying,1,other,other,flying,other,flying
phantom,1,other,other,phantom,other,phantom
lag,1,other,other,lag,other,lag
neck,1,other,other,cuello,A1,neck
muppets,1,other,other,muppets,other,muppets
stardust,1,other,other,stardust,other,stardust
paisley,1,other,other,paisley,other,paisley
oscars,1,proprer-noun,other,Óscar,other,Oscars
bluff,1,other,other,bluff,other,bluff
yagyu,1,proprer-noun,other,Yagyu,other,Yagyu
marston,1,proprer-noun,other,Marston,other,Marston
item,1,noun,masculine,ítem,B2,item
split,1,other,other,split,other,split
vendetta,1,other,feminine,vendetta,C1,vendetta
reeve,1,other,other,reeve,other,reeve
kwai,1,other,other,kwai,other,kwai
pubis,1,noun,masculine,pubis,B1,pubis
frosty,1,other,other,frosty,other,frosty
jilly,1,proprer-noun,other,Jilly,other,Jilly
amato,1,other,masculine,amato,other,amato
jinn,1,other,other,jinn,other,jinn
b1,1,other,other,b1,other,b1
manticore,1,noun,feminine,mánticora,other,manticore
sig,1,other,other,sig,other,sig
rudd,1,other,other,rudd,other,rudd
loving,1,adjective,other,amoroso,B1,loving
whip,1,other,other,whip,other,whip
scream,1,verb,other,gritar,A2,scream
castilian,1,adjective,other,castellano,B1,Castilian
vp,1,other,other,vp,other,vp
pritchett,1,proprer-noun,other,Pritchett,other,Pritchett
palin,1,other,other,palin,other,palin
fs36,1,other,other,fs36,other,fs36
mee,1,other,other,mee,other,mee
poor,1,adjective,other,pobre,A2,poor
anka,1,other,other,anka,other,anka
choice,1,other,other,choice,other,choice
cocoa,1,other,other,cacao,A1,cocoa
alby,1,other,other,Alby,other,Alby
paley,1,other,other,paley,other,paley
near,1,other,other,near,other,near
ina,1,other,feminine,ina,other,ina
cafeteria,1,noun,feminine,cafetería,A1,cafeteria
timbres,1,noun,masculine,timbre,A2,timbres
corman,1,other,other,corman,other,corman
relieve,1,verb,other,aliviar,B1,relieve
nishi,1,other,other,nishi,other,nishi
trio,1,noun,masculine,trío,A2,trio
sab,1,other,other,sab,other,sab
corn,1,noun,masculine,maíz,A1,corn
ponzi,1,other,other,Ponzi,other,Ponzi
regent,1,other,other,regente,B2,regent
tana,1,other,other,tana,other,tana
palpable,1,adjective,other,palpable,B2,palpable
4ch00000000,1,other,other,4ch00000000,other,4ch00000000
tibbs,1,proprer-noun,other,Tibbs,other,Tibbs
majestic,1,adjective,other,majestic,B2,majestic
sten,1,other,other,sten,other,sten
baz,1,other,other,baz,other,baz
sander,1,other,other,sander,other,sander
hume,1,noun,masculine,hume,other,hume
rasta,1,proprer-noun,other,Rasta,B2,Rasta
pootie,1,other,other,pootie,other,pootie
mission,1,noun,feminine,misión,B1,mission
kakashi,1,proprer-noun,other,Kakashi,other,Kakashi
wyler,1,proprer-noun,other,Wyler,other,Wyler
nagus,1,other,other,nagus,other,nagus
s.o.s.,1,other,other,S.O.S.,other,S.O.S.
yelp,1,other,other,yelp,other,yelp
patina,1,noun,feminine,pátina,B1,patina
jelly,1,other,other,gelatina,A1,jelly
caprice,1,other,other,capricho,B2,caprice
behind,1,other,other,behind,other,behind
guk,1,other,other,guk,other,guk
falafel,1,noun,masculine,falafel,A1,falafel
nanobots,1,noun,masculine,nanobot,B2,nanobots
pure,1,other,other,pure,other,pure
hyo,1,other,other,hyo,other,hyo
collie,1,proprer-noun,other,Collie,A1,collie
ling-ling,1,other,other,ling-ling,other,ling-ling
hurt,1,other,other,hurt,other,hurt
foxxy,1,other,other,foxxy,other,foxxy
mongo,1,noun,masculine,mongo,B1,mongo
locker,1,noun,masculine,locker,A1,locker
feudal,1,adjective,other,feudal,B2,feudal
parton,1,other,other,partón,other,parton
omer,1,noun,masculine,omer,other,omer
crab,1,noun,masculine,cangrejo,A1,crab
factory,1,other,other,fábrica,A1,factory
filipino,1,adjective,masculine,filipino,A2,Filipino
tolerable,1,adjective,other,tolerable,B1,tolerable
nevins,1,other,other,nevins,other,nevins
blow,1,other,other,blow,other,blow
ichiro,1,proprer-noun,other,Ichiro,A1,Ichiro
saloon,1,other,other,saloon,other,saloon
ento,1,other,other,ento,other,ento
tami,1,proprer-noun,feminine,Tami,other,Tami
ronson,1,proprer-noun,other,Ronson,other,Ronson
ferg,1,other,other,ferg,other,ferg
soma,1,noun,feminine,soma,other,soma
cream,1,noun,feminine,crema,A1,cream
selim,1,proprer-noun,other,Selim,other,Selim
dew,1,noun,masculine,rocío,A1,dew
panisse,1,noun,feminine,panisse,B2,panisse
lose,1,other,other,lose,other,lose
seton,1,other,other,setón,other,seton
grendel,1,proprer-noun,other,Grendel,other,Grendel
soos,1,other,other,soos,other,soos
mccallister,1,proprer-noun,other,McCallister,other,McCallister
hines,1,other,other,hines,other,hines
safe,1,other,other,safe,other,safe
nestor,1,proprer-noun,other,Néstor,other,Nestor
grease,1,other,other,grasa,A1,grease
mitchum,1,proprer-noun,other,Mitchum,other,Mitchum
rohypnol,1,other,neuter,rohypnol,other,rohypnol
maze,1,other,other,maze,other,maze
ioh,1,other,other,ioh,other,ioh
nts,1,other,other,nts,other,nts
fresh,1,adjective,other,fresco,A2,fresh
shoo,1,other,other,shoo,other,shoo
cottage,1,other,other,cottage,other,cottage
hr,1,other,other,hr,other,hr
sham,1,other,other,sham,other,sham
jas,1,other,other,jas,other,jas
conceptual,1,adjective,masculine,conceptual,B2,conceptual
ryum,1,other,other,ryum,other,ryum
bulldogs,1,other,other,bulldog,other,bulldogs
stiller,1,other,other,stiller,other,stiller
kleenex,1,other,other,Kleenex,A1,Kleenex
dreyer,1,proprer-noun,other,Dreyer,other,Dreyer
i.a.,1,other,other,i.a.,other,i.a.
kin,1,other,other,kin,other,kin
bracken,1,noun,feminine,bracken,other,bracken
orca,1,noun,feminine,orca,A1,orca
duty,1,other,other,duty,other,duty
halen,1,other,other,halen,other,halen
hanne,1,proprer-noun,feminine,Hanne,A1,Hanne
henshaw,1,proprer-noun,other,Henshaw,other,Henshaw
guess,1,verb,other,adivinar,A2,guess
slick,1,adjective,other,slick,B2,slick
sadler,1,proprer-noun,other,Sadler,other,Sadler
anaconda,1,noun,feminine,anaconda,A2,anaconda
diggle,1,other,other,diggle,other,diggle
such,1,other,other,such,other,such
oo,1,other,other,oo,other,oo
nasty,1,other,other,nasty,other,nasty
secular,1,adjective,other,secular,B2,secular
shoot,1,verb,other,disparar,A2,shoot
arisa,1,noun,feminine,arisa,other,arisa
paine,1,other,other,paine,other,paine
kala,1,other,other,kala,other,kala
focus,1,other,other,focus,other,focus
buff,1,other,other,buff,other,buff
nss,1,other,other,nss,other,nss
adebisi,1,other,other,adebisi,other,adebisi
muscle,1,noun,masculine,músculo,A2,muscle
trigger,1,other,other,trigger,other,trigger
cork,1,noun,masculine,corcho,A1,cork
rummy,1,other,other,rummy,other,rummy
0h,1,other,other,0h,other,0h
spitz,1,noun,masculine,spitz,B1,spitz
diya,1,other,other,diya,other,diya
boxes,1,other,other,boxes,other,boxes
blackwood,1,other,other,blackwood,other,blackwood
lock,1,other,other,lock,other,lock
boat,1,other,other,barco,A1,boat
spoiler,1,noun,masculine,spoiler,A2,spoiler
schrader,1,other,other,Schrader,other,Schrader
capeside,1,other,other,capeside,other,capeside
talking,1,other,other,talking,other,talking
towler,1,other,other,towler,other,towler
noa,1,other,other,Noa,other,Noa
rad,1,other,other,rad,other,rad
kaori,1,proprer-noun,other,Kaori,other,Kaori
peep,1,other,other,peep,other,peep
autumn,1,other,other,otoño,A1,autumn
gwon,1,other,other,gwon,other,gwon
foy,1,other,other,foy,other,foy
briar,1,noun,masculine,briar,other,briar
dyer,1,noun,other,teñidor,B2,dyer
aii,1,other,other,aii,other,aii
plum,1,noun,feminine,ciruela,A1,plum
hummus,1,noun,masculine,hummus,A1,hummus
stew,1,other,other,estofado,A1,stew
dermot,1,proprer-noun,other,Dermot,other,Dermot
galvin,1,proprer-noun,other,Galvin,other,Galvin
dijon,1,proprer-noun,neuter,Dijon,other,Dijon
farkle,1,other,other,farkle,other,farkle
induce,1,verb,other,inducir,B1,induce
spiro,1,other,other,spiro,other,spiro
rh,1,other,other,rh,other,rh
viking,1,proprer-noun,masculine,Vikingo,A2,Viking
huo,1,other,other,huo,other,huo
kub,1,other,other,kub,other,kub
spidey,1,proprer-noun,other,Spidey,A1,Spidey
matsumoto,1,proprer-noun,other,Matsumoto,other,Matsumoto
bovary,1,proprer-noun,other,Bovary,C2,Bovary
loo,1,other,other,loo,other,loo
gazette,1,noun,feminine,gazeta,B1,gazette
svr,1,other,other,SVR,other,SVR
